#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Chloranthus sessilifolius","Eukaryota;Plants;Land Plants","YY-2021","SAMN21162873","PRJNA759285","GCA_021018995.1"," Chromosome",2168.75,39.3213,"linkage group LG1:CM037584.1; linkage group LG2:CM037585.1; linkage group LG3:CM037586.1; linkage group LG4:CM037587.1; linkage group LG5:CM037588.1; linkage group LG6:CM037589.1; linkage group LG7:CM037590.1; linkage group LG8:CM037591.1; linkage group LG9:CM037592.1; linkage group LG10:CM037593.1; linkage group LG11:CM037594.1; linkage group LG12:CM037595.1; linkage group LG13:CM037596.1; linkage group LG14:CM037597.1; linkage group LG15:CM037598.1","JAJIZI01",32,0,"2021-12-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/018/995/GCA_021018995.1_ASM2101899v1",
"Melanargia galathea","Eukaryota;Animals;Insects","","SAMEA7523296","PRJEB48881","GCA_920104075.1"," Chromosome",606.376,37.8532,"chromosome 1:OV049855.1; chromosome 2:OV049856.1; chromosome 3:OV049857.1; chromosome 4:OV049858.1; chromosome 5:OV049859.1; chromosome 6:OV049861.1; chromosome 7:OV049862.1; chromosome 8:OV049863.1; chromosome 9:OV049864.1; chromosome 10:OV049865.1; chromosome 11:OV049866.1; chromosome 12:OV049867.1; chromosome 13:OV049868.1; chromosome 14:OV049869.1; chromosome 15:OV049870.1; chromosome 16:OV049871.1; chromosome 17:OV049872.1; chromosome 18:OV049873.1; chromosome 19:OV049874.1; chromosome 20:OV049875.1; chromosome 21:OV049876.1; chromosome 22:OV049877.1; chromosome 23:OV049878.1; chromosome W:OV049879.1; chromosome Z:OV049860.1; mitochondrion MT:OV049880.1","CAKKTA01",54,0,"2021-11-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/920/104/075/GCA_920104075.1_ilMelGala2.1",
"Sphaerophoria rueppellii","Eukaryota;Animals;Insects","","SAMEA9995348","PRJEB48036","GCA_920937365.1","Scaffold",537.631,33.1,,"CAKKXW01",8476,0,"2021-12-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/920/937/365/GCA_920937365.1_SPRU_Genome",
"Nemoura dubitans","Eukaryota;Animals;Insects","","SAMEA9065873","PRJEB49082","GCA_921293005.1"," Chromosome",321.017,43.6466,"chromosome 1:OV121074.1; chromosome 2:OV121075.1; chromosome 3:OV121076.1; chromosome 4:OV121077.1; chromosome 5:OV121078.1; chromosome X:OV121073.1; mitochondrion MT:OV121079.1","CAKLCQ01",41,0,"2021-12-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/005/GCA_921293005.1_ipNemDubi1.1",
"Willisornis vidua nigrigula","Eukaryota;Animals;Birds","JTW1144","SAMN15760291","PRJNA655929","GCA_021164005.1","Scaffold",1109.65,41.4,,"JAJPCS01",21748,0,"2021-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/164/005/GCA_021164005.1_ASM2116400v1",
"Reticulitermes speratus","Eukaryota;Animals;Insects","ELV_2017","SAMN23070905","PRJNA779705","GCA_021186555.1","Scaffold",880.619,39.9,,"JAJKFL01",427,0,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/186/555/GCA_021186555.1_TAMU-RSper-2021",
"Phorcus lineatus","Eukaryota;Animals;Other Animals","","SAMEA7536116","PRJEB49088","GCA_921293015.1"," Chromosome",957.854,35.1455,"chromosome 1:OV121081.1; chromosome 2:OV121082.1; chromosome 3:OV121083.1; chromosome 4:OV121084.1; chromosome 5:OV121085.1; chromosome 6:OV121086.1; chromosome 7:OV121087.1; chromosome 8:OV121088.1; chromosome 9:OV121089.1; chromosome 10:OV121090.1; chromosome 11:OV121091.1; chromosome 12:OV121092.1; chromosome 13:OV121093.1; chromosome 14:OV121094.1; chromosome 15:OV121095.1; chromosome 16:OV121096.1; chromosome 17:OV121097.1; chromosome 18:OV121098.1; mitochondrion MT:OV121099.1","CAKLCT01",79,0,"2021-12-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/015/GCA_921293015.1_xgPhoLine1.1",
"Neodiprion fabricii","Eukaryota;Animals;Insects","iyNeoFabr1","SAMN23497077","PRJNA802241","GCA_021155785.1"," Chromosome",260.422,39.9169,"chromosome 1:NC_060239.1/CM037733.1; chromosome 2:NC_060240.1/CM037734.1; chromosome 3:NC_060241.1/CM037735.1; chromosome 4:NC_060242.1/CM037736.1; chromosome 5:NC_060243.1/CM037737.1; chromosome 6:NC_060244.1/CM037738.1; chromosome 7:NC_060245.1/CM037739.1; mitochondrion MT:CM037747.1","JAJNQJ01",72,27410,"2021-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/155/785/GCA_021155785.1_iyNeoFabr1.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/785/GCF_021155785.1_iyNeoFabr1.1"
"Diprion similis","Eukaryota;Animals;Insects","iyDipSimi1","SAMN23497078","PRJNA797438","GCA_021155765.1"," Chromosome",270.226,39.7437,"chromosome 1:NC_060105.1/CM037719.1; chromosome 2:NC_060106.1/CM037720.1; chromosome 3:NC_060107.1/CM037721.1; chromosome 4:NC_060108.1/CM037722.1; chromosome 5:NC_060109.1/CM037723.1; chromosome 6:NC_060110.1/CM037724.1; chromosome 7:NC_060111.1/CM037725.1; chromosome 8:NC_060112.1/CM037726.1; chromosome 9:NC_060113.1/CM037727.1; chromosome 10:NC_060114.1/CM037728.1; chromosome 11:NC_060115.1/CM037729.1; chromosome 12:NC_060116.1/CM037730.1; chromosome 13:NC_060117.1/CM037731.1; chromosome 14:NC_060118.1/CM037732.1","JAJNQI01",81,20442,"2021-12-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/155/765/GCA_021155765.1_iyDipSimi1.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/765/GCF_021155765.1_iyDipSimi1.1"
"Aplocera efformata","Eukaryota;Animals;Insects","","SAMEA8603170","PRJEB49084","GCA_921293045.1"," Chromosome",349.499,37.1602,"chromosome 1:OV121039.1; chromosome 2:OV121040.1; chromosome 3:OV121041.1; chromosome 4:OV121042.1; chromosome 5:OV121043.1; chromosome 6:OV121044.1; chromosome 7:OV121045.1; chromosome 8:OV121046.1; chromosome 9:OV121047.1; chromosome 10:OV121048.1; chromosome 11:OV121049.1; chromosome 12:OV121050.1; chromosome 13:OV121051.1; chromosome 14:OV121052.1; chromosome 15:OV121053.1; chromosome 16:OV121054.1; chromosome 17:OV121055.1; chromosome 18:OV121056.1; chromosome 19:OV121057.1; chromosome 20:OV121058.1; chromosome 21:OV121059.1; chromosome 22:OV121060.1; chromosome 23:OV121061.1; chromosome 24:OV121062.1; chromosome 25:OV121063.1; chromosome 26:OV121064.1; chromosome 27:OV121065.1; chromosome 28:OV121066.1; chromosome 29:OV121067.1; chromosome 30:OV121068.1; chromosome W:OV121069.1; chromosome Z:OV121038.1; mitochondrion MT:OV121070.1","CAKLCP01",52,0,"2021-12-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/293/045/GCA_921293045.1_ilAplEffo1.1",
"Drosophila rubida","Eukaryota;Animals;Insects","BGI-SZ-2011g","SAMN19610354","PRJNA736147","GCA_021223945.1","Scaffold",137.777,42.2,,"JAJJHW01",3947,11848,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/945/GCA_021223945.1_ASM2122394v1",
"Drosophila ironensis","Eukaryota;Animals;Insects","BGI-SZ-2017a","SAMN19610279","PRJNA736147","GCA_021223825.1","Scaffold",144.279,44.1,,"JAJJHQ01",13598,12677,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/825/GCA_021223825.1_ASM2122382v1",
"Drosophila pandora","Eukaryota;Animals;Insects","BGI-SZ-2011d","SAMN19610328","PRJNA736147","GCA_021223865.1","Scaffold",181.394,41.4,,"JAJJHT01",24227,13780,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/865/GCA_021223865.1_ASM2122386v1",
"Drosophila pseudotakahashii","Eukaryota;Animals;Insects","BGI-SZ-2011f","SAMN19610345","PRJNA736147","GCA_021223935.1","Scaffold",185.796,39.8,,"JAJJHV01",11349,13080,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/935/GCA_021223935.1_ASM2122393v1",
"Drosophila sulfurigaster","Eukaryota;Animals;Insects","BGI-SZ-2011i","SAMN19610376","PRJNA736147","GCA_021223965.1","Scaffold",158.691,37.9,,"JAJJHZ01",6259,12297,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/965/GCA_021223965.1_ASM2122396v1",
"Zaprionus bogoriensis","Eukaryota;Animals;Insects","BGI-SZ-2010a","SAMN19610383","PRJNA736147","GCA_021223985.1","Scaffold",158.471,42.2,,"JAJJIA01",5791,11883,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/223/985/GCA_021223985.1_ASM2122398v1",
"Drosophila setifemur","Eukaryota;Animals;Insects","BGI-SZ-2011a","SAMN19610270","PRJNA736147","GCA_021224005.1","Scaffold",155.895,40,,"JAJJHY01",11180,12430,"2021-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/224/005/GCA_021224005.1_ASM2122400v1",
"Euplexia lucipara","Eukaryota;Animals;Insects","","SAMEA7701470","PRJEB49080","GCA_921972225.1"," Chromosome",661.826,36.8651,"chromosome 1:OV179143.1; chromosome 2:OV179144.1; chromosome 3:OV179145.1; chromosome 4:OV179146.1; chromosome 5:OV179147.1; chromosome 6:OV179148.1; chromosome 7:OV179149.1; chromosome 8:OV179150.1; chromosome 9:OV179151.1; chromosome 10:OV179152.1; chromosome 11:OV179153.1; chromosome 12:OV179154.1; chromosome 13:OV179155.1; chromosome 14:OV179156.1; chromosome 15:OV179157.1; chromosome 16:OV179158.1; chromosome 17:OV179159.1; chromosome 18:OV179160.1; chromosome 19:OV179161.1; chromosome 20:OV179162.1; chromosome 21:OV179163.1; chromosome 22:OV179164.1; chromosome 23:OV179165.1; chromosome 24:OV179166.1; chromosome 25:OV179167.1; chromosome 26:OV179168.1; chromosome 27:OV179169.1; chromosome 28:OV179170.1; chromosome 29:OV179171.1; chromosome 30:OV179172.1; chromosome Z:OV179142.1; mitochondrion MT:OV179173.1","CAKLHH01",72,0,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/972/225/GCA_921972225.1_ilEupLuci1.1",
"Sicus ferrugineus","Eukaryota;Animals;Insects","","SAMEA7520692","PRJEB49373","GCA_922984085.1"," Chromosome",311.933,40.5742,"chromosome 1:OV277348.1; chromosome 2:OV277349.1; chromosome 3:OV277350.1; chromosome 4:OV277352.1; chromosome 5:OV277354.1; chromosome X:OV277351.1; chromosome Y:OV277353.1; mitochondrion MT:OV277355.1","CAKLPJ01",30,0,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/922/984/085/GCA_922984085.1_idSicFerr1.1",
"Agonopterix subpropinquella","Eukaryota;Animals;Insects","","SAMEA7746629","PRJEB49378","GCA_922987775.1"," Chromosome",667.906,38.043,"chromosome 1:OV277694.1; chromosome 2:OV277695.1; chromosome 3:OV277696.1; chromosome 4:OV277697.1; chromosome 5:OV277698.1; chromosome 6:OV277699.1; chromosome 7:OV277700.1; chromosome 8:OV277701.1; chromosome 9:OV277702.1; chromosome 10:OV277703.1; chromosome 11:OV277704.1; chromosome 12:OV277705.1; chromosome 13:OV277706.1; chromosome 14:OV277707.1; chromosome 15:OV277708.1; chromosome 16:OV277709.1; chromosome 17:OV277710.1; chromosome 18:OV277711.1; chromosome 19:OV277712.1; chromosome 20:OV277713.1; chromosome 21:OV277714.1; chromosome 22:OV277715.1; chromosome 23:OV277716.1; chromosome 24:OV277717.1; chromosome 25:OV277718.1; chromosome 26:OV277719.1; chromosome 27:OV277720.1; chromosome Z:OV277693.1; mitochondrion MT:OV277721.1","CAKLPO01",32,0,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/922/987/775/GCA_922987775.1_ilAgoSubp1.1",
"Gari tellinella","Eukaryota;Animals;Other Animals","","SAMEA8724799","PRJEB49376","GCA_922989275.1"," Chromosome",1597.63,36.4462,"chromosome 1:OV277856.1; chromosome 2:OV277857.1; chromosome 3:OV277858.1; chromosome 4:OV277859.1; chromosome 5:OV277860.1; chromosome 6:OV277861.1; chromosome 7:OV277862.1; chromosome 8:OV277863.1; chromosome 9:OV277864.1; chromosome 10:OV277865.1; chromosome 11:OV277866.1; chromosome 12:OV277867.1; chromosome 13:OV277868.1; chromosome 14:OV277869.1; chromosome 15:OV277870.1; chromosome 16:OV277871.1; chromosome 17:OV277872.1; chromosome 18:OV277873.1; chromosome 19:OV277874.1; mitochondrion MT:OV277875.1","CAKLPP01",82,0,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/922/989/275/GCA_922989275.1_xbGarTell2.1",
"Erebia aethiops","Eukaryota;Animals;Insects","","SAMEA7523289","PRJEB49394","GCA_923060345.1"," Chromosome",473.469,37.2422,"chromosome 1:OV281080.1; chromosome 2:OV281081.1; chromosome 3:OV281082.1; chromosome 4:OV281083.1; chromosome 5:OV281084.1; chromosome 6:OV281085.1; chromosome 7:OV281086.1; chromosome 8:OV281087.1; chromosome 9:OV281088.1; chromosome 10:OV281089.1; chromosome 11:OV281090.1; chromosome 12:OV281091.1; chromosome 13:OV281092.1; chromosome 14:OV281093.1; chromosome 15:OV281094.1; chromosome 16:OV281095.1; chromosome 17:OV281096.1; chromosome 18:OV281097.1; chromosome W:OV281098.1; chromosome Z:OV281079.1; mitochondrion MT:OV281099.1","CAKLPR01",54,0,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/923/060/345/GCA_923060345.1_ilEreAeth2.1",
"Marasmarcha lunaedactyla","Eukaryota;Animals;Insects","","SAMEA7701293","PRJEB49393","GCA_923062675.1"," Chromosome",771.1,37.0259,"chromosome 1:OV281340.1; chromosome 2:OV281341.1; chromosome 3:OV281342.1; chromosome 4:OV281343.1; chromosome 5:OV281344.1; chromosome 6:OV281345.1; chromosome 7:OV281346.1; chromosome 8:OV281347.1; chromosome 9:OV281348.1; chromosome 10:OV281349.1; chromosome 11:OV281350.1; chromosome 12:OV281351.1; chromosome 13:OV281352.1; chromosome 14:OV281353.1; chromosome 15:OV281354.1; chromosome 16:OV281355.1; chromosome 17:OV281356.1; chromosome 18:OV281357.1; chromosome 19:OV281358.1; chromosome 20:OV281359.1; chromosome 21:OV281360.1; chromosome 22:OV281361.1; chromosome 23:OV281362.1; chromosome 24:OV281363.1; chromosome 25:OV281364.1; chromosome 26:OV281365.1; chromosome 27:OV281366.1; chromosome 28:OV281367.1; chromosome 29:OV281369.1; chromosome W:OV281368.1; chromosome Z:OV281339.1; mitochondrion MT:OV281370.1","CAKLPU01",44,0,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/923/062/675/GCA_923062675.1_ilMarLuna1.1",
"Brenthis ino","Eukaryota;Animals;Insects","","SAMEA11370966","PRJEB49202","GCA_921882275.1"," Chromosome",411.873,32.2996,"chromosome 1:OV170221.1; chromosome 2:OV170222.1; chromosome 3:OV170223.1; chromosome 4:OV170224.1; chromosome 5:OV170225.1; chromosome 6:OV170226.1; chromosome 7:OV170227.1; chromosome 8:OV170228.1; chromosome 9:OV170229.1; chromosome 10:OV170230.1; chromosome 11:OV170231.1; chromosome 12:OV170232.1; chromosome 13:OV170233.1; chromosome 14:OV170234.1","CAKLHF01",36,19333,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/882/275/GCA_921882275.1_SP_BI_364.v2_0",
"Acleris sparsana","Eukaryota;Animals;Insects","","SAMEA8603209","PRJEB49397","GCA_923062465.1"," Chromosome",589.546,37.7272,"chromosome 1:OV281286.1; chromosome 2:OV281287.1; chromosome 3:OV281288.1; chromosome 4:OV281289.1; chromosome 5:OV281290.1; chromosome 6:OV281291.1; chromosome 7:OV281292.1; chromosome 8:OV281293.1; chromosome 9:OV281294.1; chromosome 10:OV281295.1; chromosome 11:OV281296.1; chromosome 12:OV281297.1; chromosome 13:OV281298.1; chromosome 14:OV281299.1; chromosome 15:OV281300.1; chromosome 16:OV281301.1; chromosome 17:OV281302.1; chromosome 18:OV281303.1; chromosome 19:OV281304.1; chromosome 20:OV281305.1; chromosome 21:OV281306.1; chromosome 22:OV281307.1; chromosome 23:OV281308.1; chromosome 24:OV281309.1; chromosome 25:OV281310.1; chromosome 26:OV281311.1; chromosome 27:OV281312.1; chromosome 28:OV281313.1; chromosome 29:OV281314.1; chromosome Z:OV281285.1; mitochondrion MT:OV281315.1","CAKLPT01",34,0,"2021-12-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/923/062/465/GCA_923062465.1_ilAclSpar1.1",
"Isoetes taiwanensis","Eukaryota;Plants;Land Plants","TFRI","SAMN19969214","PRJNA735564","GCA_021234155.1","Scaffold",1658.3,34.1,,"JAJEKV01",1113,0,"2021-12-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/234/155/GCA_021234155.1_ASM2123415v1",
"Delia radicum","Eukaryota;Animals;Insects","iso-1","SAMN15734706","PRJNA655405","GCA_021234595.1"," Chromosome",1324.42,29.4123,"chromosome I:CM037851.1; chromosome II:CM037852.1; chromosome III:CM037853.1; chromosome IV:CM037854.1; chromosome V:CM037855.1; chromosome VI:CM037856.1","JAEKOY01",2984,0,"2021-12-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/234/595/GCA_021234595.1_iDiv_DRa_1.0",
"Tetraneura ulmi","Eukaryota;Animals;Insects","DLS19ref","SAMN21170551","PRJNA759586","GCA_021307375.1","Scaffold",343.117,24.4,,"JAIUCT01",10720,0,"2021-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/307/375/GCA_021307375.1_tetraneura_10X_genome_133",
"Anadara kagoshimensis","Eukaryota;Animals;Other Animals","LNHKY-WANG","SAMN15657952","PRJNA649077","GCA_021292105.1"," Chromosome",1115.24,33.585,"chromosome 1:CM037857.1; chromosome 2:CM037858.1; chromosome 3:CM037859.1; chromosome 4:CM037860.1; chromosome 5:CM037861.1; chromosome 6:CM037862.1; chromosome 7:CM037863.1; chromosome 8:CM037864.1; chromosome 9:CM037865.1; chromosome 10:CM037866.1; chromosome 11:CM037867.1; chromosome 12:CM037868.1; chromosome 13:CM037869.1; chromosome 14:CM037870.1; chromosome 15:CM037871.1; chromosome 16:CM037872.1; chromosome 17:CM037873.1; chromosome 18:CM037874.1; chromosome 19:CM037875.1","JACFYK01",36,0,"2021-12-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/292/105/GCA_021292105.1_ASM2129210v1",
"Rhodamnia rubescens","Eukaryota;Plants;Land Plants","NSW1024355","SAMN19602467","PRJNA735913","GCA_021437795.1","Scaffold",354.004,40.1,,"JAILYA01",174,0,"2022-01-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/437/795/GCA_021437795.1_Rrub_v1",
"Catharus minimus","Eukaryota;Animals;Birds","NYSM-17433","SAMN21302694","PRJNA761298","GCA_021437185.1","Scaffold",1050.37,39.3,,"JAJGBI01",11101,0,"2022-01-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/437/185/GCA_021437185.1_HU_Cminimus_1.0",
"Catharus bicknelli","Eukaryota;Animals;Birds","NYSM-10982","SAMN21302678","PRJNA761298","GCA_021437205.1","Scaffold",1054.51,39.1,,"JAJGBH01",10269,0,"2022-01-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/437/205/GCA_021437205.1_HU_Cbicknelli_1.0",
"Tetramorium alpestre","Eukaryota;Animals;Insects","iso12","SAMN11394317","PRJNA532334","GCA_021460005.1","Scaffold",245.725,34.8,,"JAJVSH01",2227,0,"2022-01-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/460/005/GCA_021460005.1_UI_Talp.v1.0",
"Schistocerca americana","Eukaryota;Animals;Insects","TAMUIC-IGC-003095","SAMN18214781","PRJNA772266","GCA_021461395.2"," Chromosome",8990.37,42.3072,"chromosome 1:CM038234.1; chromosome 2:CM038235.1; chromosome 3:CM038236.1; chromosome 4:CM038237.1; chromosome 5:CM038238.1; chromosome 6:CM038239.1; chromosome 7:CM038240.1; chromosome 8:CM038241.1; chromosome 9:CM038242.1; chromosome 10:CM038243.1; chromosome 11:CM038244.1; chromosome X:CM038245.1; mitochondrion:OM650688.1","JAJNAC01",1751,13,"2022-01-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/461/395/GCA_021461395.2_iqSchAmer2.1",
"Schistocerca piceifrons","Eukaryota;Animals;Insects","TAMUIC-IGC-003096","SAMN18214782","PRJNA772266","GCA_021461385.2"," Chromosome",8742.46,42.2782,"chromosome 1:CM038246.1; chromosome 2:CM038247.1; chromosome 3:CM038248.1; chromosome 4:CM038249.1; chromosome 5:CM038250.1; chromosome 6:CM038251.1; chromosome 7:CM038252.1; chromosome 8:CM038253.1; chromosome 9:CM038254.1; chromosome 10:CM038255.1; chromosome 11:CM038256.1; chromosome X:CM038257.1; mitochondrion:OM650689.1","JAJNAD01",2493,13,"2022-01-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/461/385/GCA_021461385.2_iqSchPice1.1",
"Girardinichthys multiradiatus","Eukaryota;Animals;Fishes","DD_20200921_A","SAMN22242658","PRJNA768329","GCA_021462225.2"," Chromosome",1150.02,40.2233,"chromosome 1:CM038258.2; chromosome 2:CM038259.2; chromosome 3:CM038260.2; chromosome 4:CM038261.2; chromosome 5:CM038262.2; chromosome 6:CM038263.2; chromosome 7:CM038264.2; chromosome 8:CM038265.2; chromosome 9:CM038266.2; chromosome 10:CM038267.2; chromosome 11:CM038268.2; chromosome 12:CM038269.2; chromosome 13:CM038270.2; chromosome 14:CM038271.2; chromosome 15:CM038272.2; chromosome 17:CM038274.2; chromosome 18:CM038275.2; chromosome 19:CM038276.2; chromosome 20:CM038277.2; chromosome 21:CM038278.2; chromosome 22:CM038279.2; chromosome 23:CM038280.2; chromosome 24:CM038281.2; chromosome X:CM039440.1; chromosome Y:CM039441.1; mitochondrion MT:CM038290.1","JAJATY02",73,0,"2022-01-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/462/225/GCA_021462225.2_DD_fGirMul_XY1",
"Amaranthus cruentus","Eukaryota;Plants;Land Plants","","SAMN18275832","PRJNA713964","GCA_019425755.1"," Chromosome",370.914,33.0875,"chromosome 1:CM033450.1; chromosome 2A:CM033451.1; chromosome 2B:CM033452.1; chromosome 3:CM033453.1; chromosome 4:CM033454.1; chromosome 5:CM033455.1; chromosome 6:CM033456.1; chromosome 7:CM033457.1; chromosome 8:CM033458.1; chromosome 9:CM033459.1; chromosome 10:CM033460.1; chromosome 11:CM033461.1; chromosome 12:CM033462.1; chromosome 13:CM033463.1; chromosome 14:CM033464.1; chromosome 15:CM033465.1; chromosome 16:CM033466.1","JAGPNP01",625,0,"2021-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/425/755/GCA_019425755.1_ASM1942575v1",
"Carallia brachiata","Eukaryota;Plants;Land Plants","Giaoqiao","SAMN14929539","PRJNA632974","GCA_021464245.1","Scaffold",337.569,34.5,,"JADCRB01",166,0,"2022-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/464/245/GCA_021464245.1_ASM2146424v1",
"Rutilus rutilus","Eukaryota;Animals;Fishes","DD_20211004","SAMN22026095","PRJNA768317","GCA_021464565.1","Scaffold",1096.11,38.8,,"JAJAQA01",132,0,"2022-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/464/565/GCA_021464565.1_fRutRut3.pri.20211004",
"Hipposideros pendleburyi","Eukaryota;Animals;Mammals","ps2007241.1","SAMN19494061","PRJNA734498","GCA_021464545.1","Scaffold",2171.76,40.3,,"JAHQIX01",28685,0,"2022-01-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/464/545/GCA_021464545.1_ASM2146454v1",
"Sphagnum fallax","Eukaryota;Plants;Land Plants","MN","SAMN05446136","PRJNA332927","GCA_021442195.1"," Chromosome",395.135,36.4824,"linkage group LG01:CM038194.1; linkage group LG02:CM038195.1; linkage group LG03:CM038196.1; linkage group LG04:CM038197.1; linkage group LG05:CM038198.1; linkage group LG06:CM038199.1; linkage group LG07:CM038200.1; linkage group LG08:CM038201.1; linkage group LG09:CM038202.1; linkage group LG10:CM038203.1; linkage group LG11:CM038204.1; linkage group LG12:CM038205.1; linkage group LG13:CM038206.1; linkage group LG14:CM038207.1; linkage group LG15:CM038208.1; linkage group LG16:CM038209.1; linkage group LG17:CM038210.1; linkage group LG18:CM038211.1; linkage group LG19:CM038212.1; linkage group LG20:CM038213.1","JAJQJK01",74,45611,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/442/195/GCA_021442195.1_S.fallax_v1.1",
