#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Cucumis sativus","Eukaryota;Plants;Land Plants","","SAMN02953750","PRJNA33619","GCA_000004075.3"," Chromosome",226.641,32.8384,"chromosome 1:NC_026655.2/CM002922.2; chromosome 2:NC_026656.2/CM002923.2; chromosome 3:NC_026657.2/CM002924.2; chromosome 4:NC_026658.2/CM002925.2; chromosome 5:NC_026659.2/CM002926.2; chromosome 6:NC_026660.2/CM002927.2; chromosome 7:NC_026661.2/CM002928.2; mitochondrion 1:NC_016005.1/CM002922.2; mitochondrion 2:NC_016004.1/CM002923.2; mitochondrion 3:NC_016006.1/CM002924.2; chloroplast Pltd:NC_007144.1/","ACHR03",88,30919,"2009-10-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/075/GCA_000004075.3_Cucumber_9930_V3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/075/GCF_000004075.3_Cucumber_9930_V3"
"Eucalyptus grandis","Eukaryota;Plants;Land Plants","ANBG69807.140","SAMN13016251","PRJNA698663","GCA_016545825.1"," Chromosome",616.53,39.3863,"chromosome 1:NC_052612.1/CM028308.1; chromosome 2:NC_052613.1/CM028309.1; chromosome 3:NC_052614.1/CM028310.1; chromosome 4:NC_052615.1/CM028311.1; chromosome 5:NC_052616.1/CM028312.1; chromosome 6:NC_052617.1/CM028313.1; chromosome 7:NC_052618.1/CM028314.1; chromosome 8:NC_052619.1/CM028315.1; chromosome 9:NC_052620.1/CM028316.1; chromosome 10:NC_052621.1/CM028317.1; chromosome 11:NC_052622.1/CM028318.1; mitochondrion MT:NC_040010.1/; chloroplast Pltd:NC_014570.1/CM028319.1","JABKBJ01",37,45101,"2021-01-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/545/825/GCA_016545825.1_ASM1654582v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/545/825/GCF_016545825.1_ASM1654582v1"
"Amaranthus tuberculatus","Eukaryota;Plants;Land Plants","","SAMN00008865","PRJNA38543","GCA_000180655.1","Contig",4.34798,35,,"ACQK01",15440,0,"2009-06-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/180/655/GCA_000180655.1_ASM18065v1",
"Micromonas sp. ASP10-01a","Eukaryota;Plants;Green Algae","","SAMN03380213","PRJNA276743","GCA_001430725.1","Scaffold",19.5824,59.2,,"LAQG01",1069,0,"2015-04-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/430/725/GCA_001430725.1_ASM143072v1",
"Artemisia annua","Eukaryota;Plants;Land Plants","","SAMN03465088","PRJNA280557","GCA_014162995.1","Scaffold",1793.4,32.4,,"LBNU01",39575,0,"2020-08-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/162/995/GCA_014162995.1_Aran",
"Panax ginseng","Eukaryota;Plants;Land Plants","WZH-0002","SAMN20855168","PRJNA752920","GCA_020205605.1"," Chromosome",3355.15,34.246,"chromosome 1:CM035127.1; chromosome 2:CM035128.1; chromosome 3:CM035129.1; chromosome 4:CM035130.1; chromosome 5:CM035131.1; chromosome 6:CM035132.1; chromosome 7:CM035133.1; chromosome 8:CM035134.1; chromosome 9:CM035135.1; chromosome 10:CM035136.1; chromosome 11:CM035137.1; chromosome 12:CM035138.1; chromosome 13:CM035139.1; chromosome 14:CM035140.1; chromosome 15:CM035141.1; chromosome 16:CM035142.1; chromosome 17:CM035143.1; chromosome 18:CM035144.1; chromosome 19:CM035145.1; chromosome 20:CM035146.1; chromosome 21:CM035147.1; chromosome 22:CM035148.1; chromosome 23:CM035149.1; chromosome 24:CM035150.1","JAINUU01",97,0,"2021-10-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/205/605/GCA_020205605.1_ASM2020560v1",
"Zostera marina","Eukaryota;Plants;Land Plants","Finnish","SAMN00991190","PRJNA41721","GCA_001185155.1","Scaffold",203.914,38.9,,"LFYR01",2228,20648,"2015-07-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/185/155/GCA_001185155.1_Zosma_marina.v.2.1",
"Phoenix dactylifera","Eukaryota;Plants;Land Plants","","SAMN05011615","PRJNA692501","GCA_009389715.1"," Chromosome",773.189,40.3106,"chromosome 1:NC_052392.1/CM018766.1; chromosome 2:NC_052393.1/CM018767.1; chromosome 3:NC_052394.1/CM018768.1; chromosome 4:NC_052395.1/CM018769.1; chromosome 5:NC_052396.1/CM018770.1; chromosome 6:NC_052397.1/CM018771.1; chromosome 7:NC_052398.1/CM018772.1; chromosome 8:NC_052399.1/CM018773.1; chromosome 9:NC_052400.1/CM018774.1; chromosome 10:NC_052401.1/CM018775.1; chromosome 11:NC_052402.1/CM018776.1; chromosome 12:NC_052403.1/CM018777.1; chromosome 13:NC_052404.1/CM018778.1; chromosome 14:NC_052405.1/CM018779.1; chromosome 15:NC_052406.1/CM018780.1; chromosome 16:NC_052407.1/CM018781.1; chromosome 17:NC_052408.1/CM018782.1; chromosome 18:NC_052409.1/CM018783.1; mitochondrion MT:NC_016740.1/; chloroplast Pltd:NC_013991.2/CM018784.1","NBZB01",2391,48801,"2019-10-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/389/715/GCA_009389715.1_palm_55x_up_171113_PBpolish2nd_filt_p","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/389/715/GCF_009389715.1_palm_55x_up_171113_PBpolish2nd_filt_p"
"Elaeis guineensis","Eukaryota;Plants;Land Plants","","SAMN02981535","PRJNA268357","GCA_000442705.1"," Chromosome",1535.18,40.999,"chromosome 1:NC_025993.1/CM002081.1; chromosome 2:NC_025994.1/CM002082.1; chromosome 3:NC_025995.1/CM002083.1; chromosome 4:NC_025996.1/CM002084.1; chromosome 5:NC_025997.1/CM002085.1; chromosome 6:NC_025998.1/CM002086.1; chromosome 7:NC_025999.1/CM002087.1; chromosome 8:NC_026000.1/CM002088.1; chromosome 9:NC_026001.1/CM002089.1; chromosome 10:NC_026002.1/CM002090.1; chromosome 11:NC_026003.1/CM002091.1; chromosome 12:NC_026004.1/CM002092.1; chromosome 13:NC_026005.1/CM002093.1; chromosome 14:NC_026006.1/CM002094.1; chromosome 15:NC_026007.1/CM002095.1; chromosome 16:NC_026008.1/CM002096.1; chloroplast Pltd:NC_017602.1/","ASJS01",40349,43551,"2013-07-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/442/705/GCA_000442705.1_EG5","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/442/705/GCF_000442705.1_EG5"
"Coccomyxa subellipsoidea C-169","Eukaryota;Plants;Green Algae","C-169","SAMN02744078","PRJNA32657","GCA_000258705.1","Contig",48.8266,52.9,,"AGSI01",29,9839,"2012-04-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/258/705/GCA_000258705.1_Coccomyxa_subellipsoidae_v2.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/705/GCF_000258705.1_Coccomyxa_subellipsoidae_v2.0"
"Oryza barthii","Eukaryota;Plants;Land Plants","","SAMN02953732","PRJNA30379","GCA_000182155.4"," Chromosome",347.716,42.8683,"chromosome 1:CM002639.2; chromosome 2:CM002643.3; chromosome 3:CM002644.2; chromosome 4:CM002645.2; chromosome 5:CM002646.3; chromosome 6:CM002647.2; chromosome 7:CM002648.2; chromosome 8:CM002649.2; chromosome 9:CM002650.2; chromosome 10:CM002640.3; chromosome 11:CM002641.3; chromosome 12:CM002642.3","ABRL03",67,0,"2009-04-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/155/GCA_000182155.4_ObarRS3",
"Spirodela polyrhiza","Eukaryota;Plants;Land Plants","","SAMEA4777370","PRJEB27612","GCA_900492545.1","Scaffold",138.592,42.3,,"UIDA01",20,0,"2018-08-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/492/545/GCA_900492545.1_Spirodela_polyrhiza_9509_v3",
"Oryza nivara","Eukaryota;Plants;Land Plants","","SAMN02981560","PRJNA48107","GCA_000576065.2"," Chromosome",395.534,43.5839,"chromosome 1:CM002500.2; chromosome 2:CM002504.2; chromosome 3:CM002505.2; chromosome 4:CM002506.2; chromosome 5:CM002507.2; chromosome 6:CM002508.2; chromosome 7:CM002509.2; chromosome 8:CM002510.2; chromosome 9:CM002511.2; chromosome 10:CM002501.2; chromosome 11:CM002502.2; chromosome 12:CM002503.2","AWHD02",38,0,"2014-02-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/065/GCA_000576065.2_OnivRS2",
"Arachis hypogaea","Eukaryota;Plants;Land Plants","","SAMN08051159","PRJNA476953","GCA_003086295.2"," Chromosome",2557.07,36.3472,"chromosome Arahy.01:NC_037618.1/CM009801.1; chromosome Arahy.02:NC_037619.1/CM009802.1; chromosome Arahy.03:NC_037620.1/CM009803.1; chromosome Arahy.04:NC_037621.1/CM009804.1; chromosome Arahy.05:NC_037622.1/CM009805.1; chromosome Arahy.06:NC_037623.1/CM009806.1; chromosome Arahy.07:NC_037624.1/CM009807.1; chromosome Arahy.08:NC_037625.1/CM009808.1; chromosome Arahy.09:NC_037626.1/CM009809.1; chromosome Arahy.10:NC_037627.1/CM009810.1; chromosome Arahy.11:NC_037628.1/CM009811.1; chromosome Arahy.12:NC_037629.1/CM009812.1; chromosome Arahy.13:NC_037630.1/CM009813.1; chromosome Arahy.14:NC_037631.1/CM009814.1; chromosome Arahy.15:NC_037632.1/CM009816.1; chromosome Arahy.16:NC_037633.1/CM009817.1; chromosome Arahy.17:NC_037634.1/CM009818.1; chromosome Arahy.18:NC_037635.1/CM009819.1; chromosome Arahy.19:NC_037636.1/CM009815.1; chromosome Arahy.20:NC_037637.1/CM009820.1; chloroplast Pltd:NC_037358.1/","PIVG01",385,100775,"2018-05-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/295/GCA_003086295.2_arahy.Tifrunner.gnm1.KYV3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/295/GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3"
"Cajanus cajan","Eukaryota;Plants;Land Plants","","SAMN02981370","PRJNA376605","GCA_000340665.1"," Chromosome",592.971,33.7105,"chromosome 1:NC_033804.1/CM003603.1; chromosome 2:NC_033805.1/CM003604.1; chromosome 3:NC_033806.1/CM003605.1; chromosome 4:NC_033807.1/CM003606.1; chromosome 5:NC_033808.1/CM003607.1; chromosome 6:NC_033809.1/CM003608.1; chromosome 7:NC_033810.1/CM003609.1; chromosome 8:NC_033811.1/CM003610.1; chromosome 9:NC_033812.1/CM003611.1; chromosome 10:NC_033813.1/CM003612.1; chromosome 11:NC_033814.1/CM003613.1; chloroplast Pltd:NC_031429.1/","AGCT01",36536,41387,"2013-02-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/340/665/GCA_000340665.1_C.cajan_V1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/340/665/GCF_000340665.1_C.cajan_V1.0"
"Mesostigma viride","Eukaryota;Plants;Other Plants","NIES-296","SAMN10417482","PRJNA505414","GCA_009746045.1","Scaffold",441.699,52,,"RPFO01",2352,0,"2019-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/746/045/GCA_009746045.1_ASM974604v1",
"Cicer arietinum","Eukaryota;Plants;Land Plants","","SAMN02981489","PRJNA190909","GCA_000331145.1"," Chromosome",530.894,32.6705,"chromosome Ca1:NC_021160.1/CM001764.1; chromosome Ca2:NC_021161.1/CM001765.1; chromosome Ca3:NC_021162.1/CM001766.1; chromosome Ca4:NC_021163.1/CM001767.1; chromosome Ca5:NC_021164.1/CM001768.1; chromosome Ca6:NC_021165.1/CM001769.1; chromosome Ca7:NC_021166.1/CM001770.1; chromosome Ca8:NC_021167.1/CM001771.1; chloroplast Pltd:NC_011163.1/","ANPC01",7545,35754,"2012-12-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/331/145/GCA_000331145.1_ASM33114v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/145/GCF_000331145.1_ASM33114v1"
"Phalaenopsis aphrodite","Eukaryota;Plants;Land Plants","PAABRC2031","SAMN06768338","PRJNA383284","GCA_003013225.1","Scaffold",1025.1,30.4,,"NEWO01",13732,0,"2018-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/013/225/GCA_003013225.1_ASM301322v1",
"Marchantia polymorpha","Eukaryota;Plants;Land Plants","Tak-1","SAMN00769973","PRJNA53523","GCA_003032435.1","Scaffold",225.761,42.5,,"PNPG01",2957,24674,"2018-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/032/435/GCA_003032435.1_Marchanta_polymorpha_v1",
"Gossypium raimondii","Eukaryota;Plants;Land Plants","","SAMN02743920","PRJNA282644","GCA_000327365.1"," Chromosome",761.565,33.5284,"chromosome 1:NC_026929.1/CM001740.1; chromosome 2:NC_026930.1/CM001741.1; chromosome 3:NC_026931.1/CM001742.1; chromosome 4:NC_026932.1/CM001743.1; chromosome 5:NC_026933.1/CM001744.1; chromosome 6:NC_026934.1/CM001745.1; chromosome 7:NC_026935.1/CM001746.1; chromosome 8:NC_026936.1/CM001747.1; chromosome 9:NC_026937.1/CM001748.1; chromosome 10:NC_026938.1/CM001749.1; chromosome 11:NC_026939.1/CM001750.1; chromosome 12:NC_026940.1/CM001751.1; chromosome 13:NC_026941.1/CM001752.1; chloroplast:NC_016668.1/","ALYE01",1034,59057,"2012-12-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/365/GCA_000327365.1_Graimondii2_0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/365/GCF_000327365.1_Graimondii2_0"
"Fragaria vesca subsp. vesca","Eukaryota;Plants;Land Plants","","SAMN00120060","PRJNA60037","GCA_000184155.1"," Chromosome",214.373,38.9793,"linkage group LG1:NC_020491.1/CM001053.1; linkage group LG2:NC_020492.1/CM001054.1; linkage group LG3:NC_020493.1/CM001055.1; linkage group LG4:NC_020494.1/CM001056.1; linkage group LG5:NC_020495.1/CM001057.1; linkage group LG6:NC_020496.1/CM001058.1; linkage group LG7:NC_020497.1/CM001059.1; chloroplast Pltd:NC_015206.1/","AEMH01",3048,31387,"2010-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/155/GCA_000184155.1_FraVesHawaii_1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/155/GCF_000184155.1_FraVesHawaii_1.0"
"Botryococcus braunii","Eukaryota;Plants;Green Algae","Showa","SAMN00120186","PRJNA60039","GCA_002005505.1","Scaffold",184.382,50.8,,"MVGU01",2751,0,"2017-02-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/505/GCA_002005505.1_B_braunii_Showa_v1",
"Schrenkiella parvula","Eukaryota;Plants;Land Plants","","SAMN00139339","PRJNA63667","GCA_000218505.1"," Chromosome",137.073,35.7366,"chromosome 1:CM001187.1; chromosome 2:CM001188.1; chromosome 3:CM001189.1; chromosome 4:CM001190.1; chromosome 5:CM001191.1; chromosome 6:CM001192.1; chromosome 7:CM001193.1","AFAN01",1463,0,"2011-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/505/GCA_000218505.1_Eutrema_parvulum_v01",
"Amaranthus hypochondriacus","Eukaryota;Plants;Land Plants","AhG2s","SAMN02315103","PRJNA214803","GCA_000753965.2"," Chromosome",417.46,34.5087,"chromosome 1:CM025916.1; chromosome 2:CM025917.1; chromosome 3:CM025918.1; chromosome 4:CM025919.1; chromosome 5:CM025920.1; chromosome 6:CM025921.1; chromosome 7:CM025922.1; chromosome 8:CM025923.1; chromosome 9:CM025924.1; chromosome 10:CM025925.1; chromosome 11:CM025926.1; chromosome 12:CM025927.1; chromosome 13:CM025928.1; chromosome 14:CM025929.1; chromosome 15:CM025930.1; chromosome 16:CM025931.1","JPXE02",1567,0,"2014-09-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/753/965/GCA_000753965.2_IBAB_Ahyp_2.0",
"Linum usitatissimum","Eukaryota;Plants;Land Plants","95005","SAMN08888088","PRJNA449140","GCA_010665275.2"," Chromosome",306.379,39.0063,"chromosome 1:CM036262.1; chromosome 2:CM036263.1; chromosome 3:CM036264.1; chromosome 4:CM036265.1; chromosome 5:CM036266.1; chromosome 6:CM036267.1; chromosome 7:CM036268.1; chromosome 8:CM036269.1; chromosome 9:CM036270.1; chromosome 10:CM036271.1; chromosome 11:CM036272.1; chromosome 12:CM036273.1; chromosome 13:CM036274.1; chromosome 14:CM036275.1; chromosome 15:CM036276.1","QMEI02",1608,0,"2020-02-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/665/275/GCA_010665275.2_ASM1066527v2",
"Prototheca wickerhamii","Eukaryota;Plants;Green Algae","ATCC 16529","SAMN16933429","PRJNA681132","GCA_016906385.1","Scaffold",16.7006,62.7,,"JADZLO01",19,0,"2021-02-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/385/GCA_016906385.1_DBVPG-IBB",
"Anthoceros angustus","Eukaryota;Plants;Land Plants","","SAMN11775617","PRJNA543716","GCA_010909165.1","Scaffold",119.349,49.7,,"VJWM01",289,0,"2020-02-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/909/165/GCA_010909165.1_ASM1090916v1",
"Spinacia oleracea","Eukaryota;Plants;Land Plants","","SAMN05242642","PRJNA396054","GCA_002007265.1","Scaffold",869.946,38.3997,"plastid Pltd:NC_002202.1/","LZYP01",78263,32794,"2017-02-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/265/GCA_002007265.1_ASM200726v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/007/265/GCF_002007265.1_ASM200726v1"
"Nasturtium officinale","Eukaryota;Plants;Land Plants","","SAMEA4640853","PRJEB26555","GCA_900406445.1","Scaffold",216.122,35.1,,"OVAZ01",10793,0,"2019-06-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/406/445/GCA_900406445.1_ASM90040644v1",
"Trifolium subterraneum","Eukaryota;Plants;Land Plants","","SAMD00004201","PRJDB2012","GCA_001742945.1","Scaffold",471.834,35.2,,"BCLP01",27424,42059,"2016-07-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/742/945/GCA_001742945.1_TSUd_r1.1",
"Pyramimonas parkeae","Eukaryota;Plants;Green Algae","NIES254","SAMN07135910","PRJNA386847","GCA_018697155.1","Contig",249.415,46.9,,"NHOP01",214033,0,"2021-06-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/697/155/GCA_018697155.1_Pparkeae1.0",
"Parachlorella kessleri","Eukaryota;Plants;Green Algae","iCABeR21","SAMN12661174","PRJNA562999","GCA_015712045.1","Contig",64.9214,57.1,,"VTSQ01",396,0,"2020-12-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/712/045/GCA_015712045.1_ASM1571204v1",
"Coix lacryma-jobi var. lacryma-jobi","Eukaryota;Plants;Land Plants","","SAMN11865572","PRJNA544872","GCA_009763385.1"," Chromosome",1731.46,46.7596,"chromosome 1:CM019822.1; chromosome 2:CM019823.1; chromosome 3:CM019824.1; chromosome 4:CM019825.1; chromosome 5:CM019826.1; chromosome 6:CM019827.1; chromosome 7:CM019828.1; chromosome 8:CM019829.1; chromosome 9:CM019830.1; chromosome 10:CM019831.1","VDCT01",1233,0,"2019-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/763/385/GCA_009763385.1_ASM976338v1",
"Lathyrus sativus","Eukaryota;Plants;Land Plants","","SAMEA5780068","PRJEB33571","GCA_902207245.1","Scaffold",8119.12,29.3,,"CABITX01",669893,0,"2021-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/207/245/GCA_902207245.1_LS007_EIv1_GenomeAssembly",
"Wolffia australiana","Eukaryota;Plants;Land Plants","8730","SAMN14351966","PRJNA611905","GCA_019775775.1","Scaffold",456.811,41.3,,"JAAOEJ01",1508,0,"2021-08-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/775/775/GCA_019775775.1_wolffia_genome_v1",
"Phyllostachys edulis","Eukaryota;Plants;Land Plants","ICBR2013","SAMN13174502","PRJNA587014","GCA_011038535.1","Scaffold",1908.07,41.6,,"WJQQ01",19282,0,"2020-02-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/038/535/GCA_011038535.1_ASM1103853v1",
"Lagenaria siceraria","Eukaryota;Plants;Land Plants","","SAMN05467121","PRJNA335916","GCA_002890555.2"," Chromosome",297.879,31.9455,"chromosome 1:CM016483.1; chromosome 2:CM016484.1; chromosome 3:CM016485.1; chromosome 4:CM016486.1; chromosome 5:CM016487.1; chromosome 6:CM016488.1; chromosome 7:CM016489.1; chromosome 8:CM016490.1; chromosome 9:CM016491.1; chromosome 10:CM016492.1; chromosome 11:CM016493.1","MIMD02",27,0,"2018-01-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/890/555/GCA_002890555.2_ZAAS_Lsic_2.0",
"Cucumis melo","Eukaryota;Plants;Land Plants","","SAMEA2272451","PRJEB68","GCA_000313045.1","Scaffold",374.928,34.9008,"chloroplast Pltd:NC_015983.1/","CAJI01",31464,29798,"2012-06-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/045/GCA_000313045.1_ASM31304v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/045/GCF_000313045.1_ASM31304v1"
"Citrus sinensis","Eukaryota;Plants;Land Plants","","SAMN02981414","PRJNA225998","GCA_000317415.1"," Chromosome",327.83,35.3314,"chromosome 1:NC_023046.1/CM001701.1; chromosome 2:NC_023047.1/CM001702.1; chromosome 3:NC_023048.1/CM001703.1; chromosome 4:NC_023049.1/CM001704.1; chromosome 5:NC_023050.1/CM001705.1; chromosome 6:NC_023051.1/CM001706.1; chromosome 7:NC_023052.1/CM001707.1; chromosome 8:NC_023053.1/CM001708.1; chromosome 9:NC_023054.1/CM001709.1; chloroplast Pltd:NC_008334.1/","AJPS01",4995,39056,"2012-09-18T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/415/GCA_000317415.1_Csi_valencia_1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/415/GCF_000317415.1_Csi_valencia_1.0"
"Gossypium hirsutum","Eukaryota;Plants;Land Plants","1008001.06","SAMN11351207","PRJNA713846","GCA_007990345.1"," Chromosome",2306.07,34.3773,"chromosome A01:NC_053424.1/CM017662.1; chromosome A02:NC_053425.1/CM017663.1; chromosome A03:NC_053426.1/CM017664.1; chromosome A04:NC_053427.1/CM017665.1; chromosome A05:NC_053428.1/CM017666.1; chromosome A06:NC_053429.1/CM017667.1; chromosome A07:NC_053430.1/CM017668.1; chromosome A08:NC_053431.1/CM017669.1; chromosome A09:NC_053432.1/CM017670.1; chromosome A10:NC_053433.1/CM017671.1; chromosome A11:NC_053434.1/CM017672.1; chromosome A12:NC_053435.1/CM017673.1; chromosome A13:NC_053436.1/CM017674.1; chromosome D01:NC_053437.1/CM017675.1; chromosome D02:NC_053438.1/CM017676.1; chromosome D03:NC_053439.1/CM017677.1; chromosome D04:NC_053440.1/CM017678.1; chromosome D05:NC_053441.1/CM017679.1; chromosome D06:NC_053442.1/CM017680.1; chromosome D07:NC_053443.1/CM017681.1; chromosome D08:NC_053444.1/CM017682.1; chromosome D09:NC_053445.1/CM017683.1; chromosome D10:NC_053446.1/CM017684.1; chromosome D11:NC_053447.1/CM017685.1; chromosome D12:NC_053448.1/CM017686.1; chromosome D13:NC_053449.1/CM017687.1; mitochondrion MT:NC_027406.1/; chloroplast Pltd:NC_007944.1/","VKGJ01",1033,111844,"2019-08-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/990/345/GCA_007990345.1_Gossypium_hirsutum_v2.1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/990/345/GCF_007990345.1_Gossypium_hirsutum_v2.1"
"Dunaliella salina","Eukaryota;Plants;Green Algae","CCAP 19/18","SAMN02746051","PRJNA32771","GCA_002284615.2","Scaffold",343.704,48.9,,"NSFN02",5512,18740,"2017-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/284/615/GCA_002284615.2_Dunsal1_v._2",
"Olea europaea var. sylvestris","Eukaryota;Plants;Land Plants","","SAMN05943011","PRJNA417827","GCA_002742605.1"," Chromosome",1141.15,36.7747,"chromosome 1:NC_036237.1/CM008515.1; chromosome 2:NC_036238.1/CM008516.1; chromosome 3:NC_036239.1/CM008517.1; chromosome 4:NC_036240.1/CM008518.1; chromosome 5:NC_036241.1/CM008519.1; chromosome 6:NC_036242.1/CM008520.1; chromosome 7:NC_036243.1/CM008521.1; chromosome 8:NC_036244.1/CM008522.1; chromosome 9:NC_036245.1/CM008523.1; chromosome 10:NC_036246.1/CM008524.1; chromosome 11:NC_036247.1/CM008525.1; chromosome 12:NC_036248.1/CM008526.1; chromosome 13:NC_036249.1/CM008527.1; chromosome 14:NC_036250.1/CM008528.1; chromosome 15:NC_036251.1/CM008529.1; chromosome 16:NC_036252.1/CM008530.1; chromosome 17:NC_036253.1/CM008531.1; chromosome 18:NC_036254.1/CM008532.1; chromosome 19:NC_036255.1/CM008533.1; chromosome 20:NC_036256.1/CM008534.1; chromosome 21:NC_036257.1/CM008535.1; chromosome 22:NC_036258.1/CM008536.1; chromosome 23:NC_036259.1/CM008537.1; plastid Pltd:NC_015401.1/","MSRW01",41226,58334,"2017-11-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/742/605/GCA_002742605.1_O_europaea_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/742/605/GCF_002742605.1_O_europaea_v1"
"Castanea mollissima","Eukaryota;Plants;Land Plants","","SAMN12511952","PRJNA559042","GCA_014183005.1","Scaffold",688.985,35.1,,"JACAVU01",112,0,"2020-08-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/183/005/GCA_014183005.1_ASM1418300v1",
"Chlorokybus atmophyticus","Eukaryota;Plants;Other Plants","","SAMN10351691","PRJNA498917","GCA_009103225.1","Scaffold",74.3303,50.3,,"RHPI01",3809,0,"2019-10-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/103/225/GCA_009103225.1_ASM910322v1",
