TaxID,Superkingdom,Phylum,Family,Genus,Species,Strain,BioProject,BioSample,Genome.id,Assembly,Mitochondrion.id,Scaffolds,Genome.size,Genome.GC,Genome.CDS,Mitochondrion.size,Mitochondrion.GC,Mitochondrion.CDS,size.ratio,GenBank.FTP
27675,Eukaryota,Chordata,Megalonychidae,Choloepus,Choloepus didactylus,mChoDid1,PRJNA678727,SAMN12612024,chromosome 1:NC_051307.1/CM026690.1; chromosome 2:NC_051308.1/CM026691.1; chromosome 3:NC_051309.1/CM026692.1; chromosome 4:NC_051310.1/CM026693.1; chromosome 5:NC_051311.1/CM026694.1; chromosome 6:NC_051312.1/CM026695.1; chromosome 7:NC_051313.1/CM026696.1; chromosome 8:NC_051314.1/CM026697.1; chromosome 9:NC_051315.1/CM026698.1; chromosome 10:NC_051316.1/CM026699.1; chromosome 11:NC_051317.1/CM026700.1; chromosome 12:NC_051318.1/CM026701.1; chromosome 13:NC_051319.1/CM026702.1; chromosome 14:NC_051320.1/CM026703.1; chromosome 15:NC_051321.1/CM026704.1; chromosome 16:NC_051322.1/CM026705.1; chromosome 17:NC_051323.1/CM026706.1; chromosome 18:NC_051324.1/CM026707.1; chromosome 19:NC_051325.1/CM026708.1; chromosome 20:NC_051326.1/CM026709.1; chromosome 21:NC_051327.1/CM026710.1; chromosome 22:NC_051328.1/CM026711.1; chromosome 23:NC_051329.1/CM026712.1; chromosome 24:NC_051330.1/CM026713.1; chromosome 25:NC_051331.1/CM026714.1; chromosome 26:NC_051332.1/CM026715.1; chromosome 27:NC_051333.1/CM026716.1; chromosome X:NC_051334.1/CM026717.1; chromosome Y:NC_051335.1/CM026718.1; mitochondrion MT:NC_006924.1/CM026720.1,GCA_015220235.1,MT:NC_006924.1/CM026720.1,146,3214.7,40.1425,54527,0.016543,43.263,13,194323.8832,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/220/235/GCA_015220235.1_mChoDid1.pri
6687,Eukaryota,Arthropoda,Penaeidae,Penaeus,Penaeus monodon,SGIC_2016,PRJNA679074,SAMN14330694,chromosome 1:NC_051386.1/CM026926.1; chromosome 2:NC_051387.1/CM026927.1; chromosome 3:NC_051388.1/CM026928.1; chromosome 4:NC_051389.1/CM026929.1; chromosome 5:NC_051390.1/CM026930.1; chromosome 6:NC_051391.1/CM026931.1; chromosome 7:NC_051392.1/CM026932.1; chromosome 8:NC_051393.1/CM026933.1; chromosome 9:NC_051394.1/CM026934.1; chromosome 10:NC_051395.1/CM026935.1; chromosome 11:NC_051396.1/CM026936.1; chromosome 12:NC_051397.1/CM026937.1; chromosome 13:NC_051398.1/CM026938.1; chromosome 14:NC_051399.1/CM026939.1; chromosome 15:NC_051400.1/CM026940.1; chromosome 16:NC_051401.1/CM026941.1; chromosome 17:NC_051402.1/CM026942.1; chromosome 18:NC_051403.1/CM026943.1; chromosome 19:NC_051404.1/CM026944.1; chromosome 20:NC_051405.1/CM026945.1; chromosome 21:NC_051406.1/CM026946.1; chromosome 22:NC_051407.1/CM026947.1; chromosome 23:NC_051408.1/CM026948.1; chromosome 24:NC_051409.1/CM026949.1; chromosome 25:NC_051410.1/CM026950.1; chromosome 26:NC_051411.1/CM026951.1; chromosome 27:NC_051412.1/CM026952.1; chromosome 28:NC_051413.1/CM026953.1; chromosome 29:NC_051414.1/CM026954.1; chromosome 30:NC_051415.1/CM026955.1; chromosome 31:NC_051416.1/CM026956.1; chromosome 32:NC_051417.1/CM026957.1; chromosome 33:NC_051418.1/CM026958.1; chromosome 34:NC_051419.1/CM026959.1; chromosome 35:NC_051420.1/CM026960.1; chromosome 36:NC_051421.1/CM026961.1; chromosome 37:NC_051422.1/CM026962.1; chromosome 38:NC_051423.1/CM026963.1; chromosome 39:NC_051424.1/CM026964.1; chromosome 40:NC_051425.1/CM026965.1; chromosome 41:NC_051426.1/CM026966.1; chromosome 42:NC_051427.1/CM026967.1; chromosome 43:NC_051428.1/CM026968.1; chromosome 44:NC_051429.1/CM026969.1; mitochondrion MT:NC_002184.1/,GCA_015228065.1,MT:NC_002184.1/,26876,2394.35,38.8327,32900,0.015984,29.3856,13,149796.6717,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/228/065/GCA_015228065.1_NSTDA_Pmon_1
37003,Eukaryota,Chordata,Rivulidae,Kryptolebias,Kryptolebias marmoratus,JLee-2015,PRJNA679609,SAMN04622665,linkage group LG1:NC_051430.1/CM027009.1; linkage group LG2:NC_051431.1/CM027010.1; linkage group LG3:NC_051432.1/CM027011.1; linkage group LG4:NC_051433.1/CM027012.1; linkage group LG5:NC_051434.1/CM027013.1; linkage group LG6:NC_051435.1/CM027014.1; linkage group LG7:NC_051436.1/CM027015.1; linkage group LG8:NC_051437.1/CM027016.1; linkage group LG9:NC_051438.1/CM027017.1; linkage group LG10:NC_051439.1/CM027018.1; linkage group LG11:NC_051440.1/CM027019.1; linkage group LG12:NC_051441.1/CM027020.1; linkage group LG13:NC_051442.1/CM027021.1; linkage group LG14:NC_051443.1/CM027022.1; linkage group LG15:NC_051444.1/CM027023.1; linkage group LG16:NC_051445.1/CM027024.1; linkage group LG17:NC_051446.1/CM027025.1; linkage group LG18:NC_051447.1/CM027026.1; linkage group LG19:NC_051448.1/CM027027.1; linkage group LG20:NC_051449.1/CM027028.1; linkage group LG21:NC_051450.1/CM027029.1; linkage group LG22:NC_051451.1/CM027030.1; linkage group LG23:NC_051452.1/CM027031.1; linkage group LG24:NC_051453.1/CM027032.1; mitochondrion MT:NC_003290.1/,GCA_001649575.2,MT:NC_003290.1/,300,680.656,40.5919,42533,0.017329,43.3147,13,39278.43499,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/649/575/GCA_001649575.2_ASM164957v2
13632,Eukaryota,Arthropoda,Calliphoridae,Lucilia,Lucilia sericata,MDLA Ls3-8-SP2,PRJNA680594,SAMN13896454,mitochondrion MT:NC_009733.1/CM027232.1,GCA_015586225.1,MT:NC_009733.1/CM027232.1,4371,565.305,30.7998,23700,0.015945,22.3895,13,35453.43368,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/586/225/GCA_015586225.1_ASM1558622v1
8839,Eukaryota,Chordata,Anatidae,Anas,Anas platyrhynchos,Z2,PRJNA681492,SAMN15588841,chromosome 1:NC_051772.1/CM027243.1; chromosome 2:NC_051773.1/CM027244.1; chromosome 3:NC_051774.1/CM027245.1; chromosome 4:NC_051775.1/CM027246.1; chromosome 5:NC_051776.1/CM027247.1; chromosome 6:NC_051777.1/CM027248.1; chromosome 7:NC_051778.1/CM027249.1; chromosome 8:NC_051779.1/CM027250.1; chromosome 9:NC_051780.1/CM027251.1; chromosome 10:NC_051781.1/CM027252.1; chromosome 11:NC_051782.1/CM027253.1; chromosome 12:NC_051783.1/CM027254.1; chromosome 13:NC_051784.1/CM027255.1; chromosome 14:NC_051785.1/CM027256.1; chromosome 15:NC_051786.1/CM027257.1; chromosome 16:NC_051787.1/CM027258.1; chromosome 17:NC_051788.1/CM027259.1; chromosome 18:NC_051789.1/CM027260.1; chromosome 19:NC_051790.1/CM027261.1; chromosome 20:NC_051791.1/CM027262.1; chromosome 21:NC_051792.1/CM027263.1; chromosome 22:NC_051793.1/CM027264.1; chromosome 23:NC_051794.1/CM027265.1; chromosome 24:NC_051795.1/CM027266.1; chromosome 25:NC_051796.1/CM027267.1; chromosome 26:NC_051797.1/CM027268.1; chromosome 27:NC_051798.1/CM027269.1; chromosome 28:NC_051799.1/CM027270.1; chromosome 29:NC_051800.1/CM027271.1; chromosome 31:NC_051801.1/CM027273.1; chromosome 33:NC_051802.1/CM027274.1; chromosome W:NC_051803.1/CM027275.1; chromosome Z:NC_051804.1/CM027272.1; mitochondrion MT:NC_009684.1/,GCA_015476345.1,MT:NC_009684.1/,756,1188.53,42.2855,45225,0.016604,48.5907,13,71580.94435,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/476/345/GCA_015476345.1_ZJU1.0
10181,Eukaryota,Chordata,Bathyergidae,Heterocephalus,Heterocephalus glaber,,PRJNA68323,SAMN00217190,mitochondrion MT:JN242813.1,GCA_000230445.1,MT:JN242813.1,39266,2643.96,40.7,21771,0.016386,41.2181,13,161354.8151,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/445/GCA_000230445.1_HetGla_1.0
7176,Eukaryota,Arthropoda,Culicidae,Culex,Culex quinquefasciatus,JHB,PRJNA684067,SAMN15480861,chromosome 1:NC_051861.1/CM027410.1; chromosome 2:NC_051862.1/CM027411.1; chromosome 3:NC_051863.1/CM027412.1; mitochondrion MT:NC_014574.1/,GCA_015732765.1,MT:NC_014574.1/,57,573.23,37.5148,24531,0.015587,22.0248,13,36776.15962,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/732/765/GCA_015732765.1_VPISU_Cqui_1.0_pri_paternal
1094192,Eukaryota,Chordata,Motacillidae,Motacilla,Motacilla alba alba,MOTALB_02,PRJNA684358,SAMN16093224,chromosome 1:NC_052016.1/CM027476.1; chromosome 2:NC_052017.1/CM027477.1; chromosome 3:NC_052018.1/CM027478.1; chromosome 4:NC_052019.1/CM027479.1; chromosome 5:NC_052020.1/CM027480.1; chromosome 6:NC_052021.1/CM027481.1; chromosome 7:NC_052022.1/CM027482.1; chromosome 8:NC_052023.1/CM027483.1; chromosome 9:NC_052024.1/CM027484.1; chromosome 10:NC_052025.1/CM027485.1; chromosome 11:NC_052026.1/CM027486.1; chromosome 12:NC_052027.1/CM027487.1; chromosome 13:NC_052028.1/CM027488.1; chromosome 14:NC_052029.1/CM027489.1; chromosome 15:NC_052030.1/CM027490.1; chromosome 1A:NC_052031.1/CM027505.1; chromosome 17:NC_052032.1/CM027491.1; chromosome 18:NC_052033.1/CM027492.1; chromosome 19:NC_052034.1/CM027493.1; chromosome 20:NC_052035.1/CM027494.1; chromosome 21:NC_052036.1/CM027495.1; chromosome 22:NC_052037.1/CM027496.1; chromosome 23:NC_052038.1/CM027497.1; chromosome 24:NC_052039.1/CM027498.1; chromosome 25:NC_052040.1/CM027499.1; chromosome 26:NC_052041.1/CM027500.1; chromosome 27:NC_052042.1/CM027501.1; chromosome 28:NC_052043.1/CM027502.1; chromosome 29:NC_052044.1/CM027503.1; chromosome 4A:NC_052045.1/CM027506.1; chromosome Z:NC_052046.1/CM027504.1; mitochondrion MT:NC_029229.1/,GCA_015832195.1,MT:NC_029229.1/,619,1072.67,42.7271,42246,0.016826,46.3331,13,63750.7429,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/832/195/GCA_015832195.1_Motacilla_alba_V1.0_pri
27706,Eukaryota,Chordata,Centrarchidae,Micropterus,Micropterus salmoides,LMB-PRFRI,PRJNA687018,SAMN15299117,mitochondrion MT:NC_008106.1/,GCA_014851395.1,MT:NC_008106.1/,4753,963.614,40.9001,47899,0.016484,46.5239,13,58457.53458,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/851/395/GCA_014851395.1_ASM1485139v1
8040,Eukaryota,Chordata,Salmonidae,Salvelinus,Salvelinus namaycush,Seneca,PRJNA690826,SAMN16985724,chromosome 1:NC_052307.1/; chromosome Sna1:CM028250.1; chromosome 2:NC_052308.1/; chromosome Sna2:CM028261.1; chromosome 3:NC_052309.1/; chromosome Sna3:CM028272.1; chromosome 4:NC_052310.1/; chromosome Sna4:CM028283.1; chromosome 5:NC_052311.1/; chromosome Sna5:CM028287.1; chromosome 6:NC_052312.1/; chromosome Sna6:CM028288.1; chromosome 7:NC_052313.1/; chromosome Sna7:CM028289.1; chromosome 8:NC_052314.1/; chromosome Sna8:CM028290.1; chromosome 9:NC_052315.1/; chromosome Sna9:CM028291.1; chromosome 10:NC_052316.1/; chromosome Sna10:CM028251.1; chromosome 11:NC_052317.1/; chromosome Sna11:CM028252.1; chromosome 12:NC_052318.1/; chromosome Sna12:CM028253.1; chromosome 13:NC_052319.1/; chromosome Sna13:CM028254.1; chromosome 14:NC_052320.1/; chromosome Sna14:CM028255.1; chromosome 15:NC_052321.1/; chromosome Sna15:CM028256.1; chromosome 16:NC_052322.1/; chromosome Sna16:CM028257.1; chromosome 17:NC_052323.1/; chromosome Sna17:CM028258.1; chromosome 18:NC_052324.1/; chromosome Sna18:CM028259.1; chromosome 19:NC_052325.1/; chromosome Sna19:CM028260.1; chromosome 20:NC_052326.1/; chromosome Sna20:CM028262.1; chromosome 21:NC_052327.1/; chromosome Sna21:CM028263.1; chromosome 22:NC_052328.1/; chromosome Sna22:CM028264.1; chromosome 23:NC_052329.1/; chromosome Sna23:CM028265.1; chromosome 24:NC_052330.1/; chromosome Sna24:CM028266.1; chromosome 25:NC_052331.1/; chromosome Sna25:CM028267.1; chromosome 26:NC_052332.1/; chromosome Sna26:CM028268.1; chromosome 27:NC_052333.1/; chromosome Sna27:CM028269.1; chromosome 28:NC_052334.1/; chromosome Sna28:CM028270.1; chromosome 29:NC_052335.1/; chromosome Sna29:CM028271.1; chromosome 30:NC_052336.1/; chromosome Sna30:CM028273.1; chromosome 31:NC_052337.1/; chromosome Sna31:CM028274.1; chromosome 32:NC_052338.1/; chromosome Sna32:CM028275.1; chromosome 33:NC_052339.1/; chromosome Sna33:CM028276.1; chromosome 34:NC_052340.1/; chromosome Sna34:CM028277.1; chromosome 35:NC_052341.1/; chromosome Sna35:CM028278.1; chromosome 36:NC_052342.1/; chromosome Sna36:CM028279.1; chromosome 37:NC_052343.1/; chromosome Sna37:CM028280.1; chromosome 38:NC_052344.1/; chromosome Sna38:CM028281.1; chromosome 39:NC_052345.1/; chromosome Sna39:CM028282.1; chromosome 40:NC_052346.1/; chromosome Sna40:CM028284.1; chromosome 41:NC_052347.1/; chromosome Sna41:CM028285.1; chromosome 42:NC_052348.1/; chromosome Sna42:CM028286.1; mitochondrion MT:NC_036392.1/CM028292.1,GCA_016432855.1,MT:NC_036392.1/CM028292.1,4121,2345.51,43.4622,58230,0.016653,45.9737,13,140846.0938,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/432/855/GCA_016432855.1_SaNama_1.0
95912,Eukaryota,Chordata,Hyaenidae,Hyaena,Hyaena hyaena,Hyena2069,PRJNA694192,SAMN07212965,mitochondrion MT:NC_020669.1/,GCA_003009895.1,MT:NC_020669.1/,5761,2374.73,41.6,41367,0.017112,42.1166,13,138775.7129,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/009/895/GCA_003009895.1_ASM300989v1
59916,Eukaryota,Arthropoda,Tephritidae,Bactrocera,Bactrocera tryoni,S06,PRJNA695304,SAMN12586630,chromosome 1:NC_052499.1/CM028320.1; chromosome 2:NC_052500.1/CM028321.1; chromosome 3:NC_052501.1/CM028322.1; chromosome 4:NC_052502.1/CM028323.1; chromosome 5:NC_052503.1/CM028324.1; mitochondrion MT:NC_014611.1/,GCA_016617805.2,MT:NC_014611.1/,5892,570.659,36.2777,23950,0.015925,27.5793,13,35834.16013,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/617/805/GCA_016617805.2_CSIRO_BtryS06_freeze2
108931,Eukaryota,Arthropoda,Delphacidae,Nilaparvata,Nilaparvata lugens,BPH,PRJNA695432,SAMN13382557,chromosome 1:NC_052504.1/CM025305.1; chromosome 2:NC_052505.1/CM025306.1; chromosome 3:NC_052506.1/CM025307.1; chromosome 4:NC_052507.1/CM025308.1; chromosome 5:NC_052508.1/CM025309.1; chromosome 6:NC_052509.1/CM025310.1; chromosome 7:NC_052510.1/CM025311.1; chromosome 8:NC_052511.1/CM025312.1; chromosome 9:NC_052512.1/CM025313.1; chromosome 10:NC_052513.1/CM025314.1; chromosome 11:NC_052514.1/CM025315.1; chromosome 12:NC_052515.1/CM025316.1; chromosome 13:NC_052516.1/CM025317.1; chromosome 14:NC_052517.1/CM025318.1; chromosome X:NC_052518.1/CM025319.1; chromosome Y:NC_052519.1/CM025320.1; mitochondrion MT:NC_021748.1/,GCA_014356525.1,MT:NC_021748.1/,7094,1087.83,34.6878,32923,0.017619,23.049,13,61741.86957,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/356/525/GCA_014356525.1_ASM1435652v1
7245,Eukaryota,Arthropoda,Drosophilidae,Drosophila,Drosophila yakuba,Tai18E2,PRJNA695779,SAMN15573791,chromosome X:NC_052526.2/CM028598.2; chromosome 2L:NC_052527.2/CM028599.2; chromosome 2R:NC_052528.2/CM028600.2; chromosome 3L:NC_052529.2/CM028601.2; chromosome 3R:NC_052530.2/CM028602.2; chromosome 4:NC_052531.2/CM028603.2; mitochondrion MT:NC_001322.1/CM028612.2,GCA_016746365.2,MT:NC_001322.1/CM028612.2,54,147.899,42.5512,25398,0.016019,21.4121,13,9232.723641,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/746/365/GCA_016746365.2_Prin_Dyak_Tai18E2_2.1
9031,Eukaryota,Chordata,Phasianidae,Gallus,Gallus gallus,bGalGal1,PRJNA698609,SAMN15960293,chromosome 1:NC_052532.1/CM028482.1; chromosome 2:NC_052533.1/CM028483.1; chromosome 3:NC_052534.1/CM028484.1; chromosome 4:NC_052535.1/CM028485.1; chromosome 5:NC_052536.1/CM028486.1; chromosome 6:NC_052537.1/CM028487.1; chromosome 7:NC_052538.1/CM028488.1; chromosome 8:NC_052539.1/CM028489.1; chromosome 9:NC_052540.1/CM028490.1; chromosome 10:NC_052541.1/CM028491.1; chromosome 11:NC_052542.1/CM028492.1; chromosome 12:NC_052543.1/CM028493.1; chromosome 13:NC_052544.1/CM028494.1; chromosome 14:NC_052545.1/CM028495.1; chromosome 15:NC_052546.1/CM028496.1; chromosome 16:NC_052547.1/CM028497.1; chromosome 17:NC_052548.1/CM028498.1; chromosome 18:NC_052549.1/CM028499.1; chromosome 19:NC_052550.1/CM028500.1; chromosome 20:NC_052551.1/CM028501.1; chromosome 21:NC_052552.1/CM028502.1; chromosome 22:NC_052553.1/CM028503.1; chromosome 23:NC_052554.1/CM028504.1; chromosome 24:NC_052555.1/CM028505.1; chromosome 25:NC_052556.1/CM028506.1; chromosome 26:NC_052557.1/CM028507.1; chromosome 27:NC_052558.1/CM028508.1; chromosome 28:NC_052559.1/CM028509.1; chromosome 29:NC_052560.1/CM028510.1; chromosome 30:NC_052561.1/CM028511.1; chromosome 31:NC_052562.1/CM028512.1; chromosome 32:NC_052563.1/CM028513.1; chromosome 33:NC_052564.1/CM028514.1; chromosome 34:NC_052565.1/CM028515.1; chromosome 35:NC_052566.1/CM028516.1; chromosome 36:NC_052567.1/CM028517.1; chromosome 37:NC_052568.1/CM028518.1; chromosome 38:NC_052569.1/CM028519.1; chromosome 39:NC_052570.1/CM028520.1; chromosome W:NC_052571.1/CM028521.1; chromosome Z:NC_052572.1/CM028522.1; mitochondrion MT:NC_053523.1/CM028585.1,GCA_016699485.1,MT:NC_053523.1/CM028585.1,214,1053.33,42.2233,68684,0.016784,45.9545,13,62757.98379,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/699/485/GCA_016699485.1_bGalGal1.mat.broiler.GRCg7b
39432,Eukaryota,Chordata,Cebidae,Saimiri,Saimiri boliviensis boliviensis,100643,PRJNA699579,SAMN16846876,mitochondrion MT:NC_018096.1/,GCA_016699345.1,MT:NC_018096.1/,1716,2651.4,41,45581,0.016473,40.6726,13,160954.2888,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/699/345/GCA_016699345.1_BCM_Sbol_2.0
7725,Eukaryota,Chordata,Styelidae,Styela,Styela clava,OUC-MLS-2016-MISD03-12-06,PRJNA699607,SAMN10977492,mitochondrion MT:NC_037072.1/,GCA_013122585.2,MT:NC_037072.1/,211,340.49,35.2997,27445,0.014616,29.2488,13,23295.70334,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/122/585/GCA_013122585.2_ASM1312258v2
47969,Eukaryota,Chordata,Cichlidae,Oreochromis,Oreochromis aureus,Israel,PRJNA701484,SAMN14256941,linkage group 1:NC_052942.1/; linkage group LG1:CM023631.1; linkage group 2:NC_052943.1/; linkage group LG2:CM023632.1; linkage group 3:NC_052944.1/; linkage group LG3:CM023633.1; linkage group 4:NC_052945.1/; linkage group LG4:CM023634.1; linkage group 5:NC_052946.1/; linkage group LG5:CM023635.1; linkage group 6:NC_052947.1/; linkage group LG6:CM023636.1; linkage group 7:NC_052948.1/; linkage group LG7:CM023637.1; linkage group 8:NC_052949.1/; linkage group LG8:CM023638.1; linkage group 9:NC_052950.1/; linkage group LG9:CM023639.1; linkage group 10:NC_052951.1/; linkage group LG10:CM023640.1; linkage group 11:NC_052952.1/; linkage group LG11:CM023641.1; linkage group 12:NC_052953.1/; linkage group LG12:CM023642.1; linkage group 13:NC_052954.1/; linkage group LG13:CM023643.1; linkage group 14:NC_052955.1/; linkage group LG14:CM023644.1; linkage group 15:NC_052956.1/; linkage group LG15:CM023645.1; linkage group 16:NC_052957.1/; linkage group LG16:CM023646.1; linkage group 17:NC_052958.1/; linkage group LG17:CM023647.1; linkage group 18:NC_052959.1/; linkage group LG18:CM023648.1; linkage group 19:NC_052960.1/; linkage group LG19:CM023649.1; linkage group 20:NC_052961.1/; linkage group LG20:CM023650.1; linkage group 22:NC_052962.1/; linkage group LG22:CM023651.1; linkage group 23:NC_052963.1/; linkage group LG23:CM023652.1; mitochondrion MT:NC_013750.1/,GCA_013358895.1,MT:NC_013750.1/,304,1005.58,40.6624,49669,0.016628,46.6141,13,60475.10224,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/358/895/GCA_013358895.1_ZZ_aureus
42434,Eukaryota,Arthropoda,Culicidae,Culex,Culex pipiens pallens,TS,PRJNA702155,SAMN16414976,mitochondrion MT:NC_015079.1/,GCA_016801865.1,MT:NC_015079.1/,1714,566.674,36.7996,25220,0.014856,22.3681,13,38144.45342,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/801/865/GCA_016801865.1_TS_Cpip_V1
90988,Eukaryota,Chordata,Leuciscidae,Pimephales,Pimephales promelas,EPAAWBERC,PRJNA702526,SAMN12875914,mitochondrion MT:NC_028087.1/,GCA_016745375.1,MT:NC_028087.1/,911,1066.43,40,48455,0.016709,42.9409,13,63823.68783,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/745/375/GCA_016745375.1_EPA_FHM_2.0
9160,Eukaryota,Chordata,Passeridae,Passer,Passer montanus,IOZ18808,PRJNA703052,SAMN07998528,mitochondrion MT:NC_024821.1/,GCA_014805655.1,MT:NC_022815.1/,18975,1039.97,42.0001,39149,0.016909,45.0234,13,61503.93282,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/655/GCA_014805655.1_ASM1480565v1
356909,Eukaryota,Chordata,Passeridae,Onychostruthus,Onychostruthus taczanowskii,IOZ18803,PRJNA703052,SAMN18252883,mitochondrion MT:NC_025914.1/,GCA_017590055.1,MT:NC_022815.1/,11576,1033.73,42.0001,32357,0.016909,45.0234,13,61134.89857,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/590/055/GCA_017590055.1_ASM1759005v1
221976,Eukaryota,Chordata,Passeridae,Pyrgilauda,Pyrgilauda ruficollis,IOZ18807,PRJNA703052,SAMN18252884,mitochondrion MT:NC_022815.1/,GCA_017590135.1,MT:NC_022815.1/,24055,1045.98,42,32632,0.016909,45.0234,13,61859.36484,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/590/135/GCA_017590135.1_ASM1759013v1
8168,Eukaryota,Chordata,Percidae,Perca,Perca fluviatilis,,PRJNA703996,SAMN12071746,chromosome 1:NC_053112.1/CM020909.1; chromosome 2:NC_053113.1/CM020910.1; chromosome 3:NC_053114.1/CM020911.1; chromosome 4:NC_053115.1/CM020912.1; chromosome 5:NC_053116.1/CM020913.1; chromosome 6:NC_053117.1/CM020914.1; chromosome 7:NC_053118.1/CM020915.1; chromosome 8:NC_053119.1/CM020916.1; chromosome 9:NC_053120.1/CM020917.1; chromosome 10:NC_053121.1/CM020918.1; chromosome 11:NC_053122.1/CM020919.1; chromosome 12:NC_053123.1/CM020920.1; chromosome 13:NC_053124.1/CM020921.1; chromosome 14:NC_053125.1/CM020922.1; chromosome 15:NC_053126.1/CM020923.1; chromosome 16:NC_053127.1/CM020924.1; chromosome 17:NC_053128.1/CM020925.1; chromosome 18:NC_053129.1/CM020926.1; chromosome 19:NC_053130.1/CM020927.1; chromosome 20:NC_053131.1/CM020928.1; chromosome 21:NC_053132.1/CM020929.1; chromosome 22:NC_053133.1/CM020930.1; chromosome 23:NC_053134.1/CM020931.1; chromosome 24:NC_053135.1/CM020932.1; mitochondrion MT:CM020933.1,GCA_010015445.1,MT:CM020933.1,303,951.346,40.9071,49934,0.016952,44.9033,13,56119.98584,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/015/445/GCA_010015445.1_GENO_Pfluv_1.0
55291,Eukaryota,Chordata,Polypteridae,Polypterus,Polypterus senegalus,Bchr_013,PRJNA704032,SAMN13737739,chromosome 1:NC_053154.1/CM029055.1; chromosome 2:NC_053155.1/CM029056.1; chromosome 3:NC_053156.1/CM029057.1; chromosome 4:NC_053157.1/CM029058.1; chromosome 5:NC_053158.1/CM029059.1; chromosome 6:NC_053159.1/CM029060.1; chromosome 7:NC_053160.1/CM029061.1; chromosome 8:NC_053161.1/CM029062.1; chromosome 9:NC_053162.1/CM029063.1; chromosome 10:NC_053163.1/CM029064.1; chromosome 11:NC_053164.1/CM029065.1; chromosome 12:NC_053165.1/CM029066.1; chromosome 13:NC_053166.1/CM029067.1; chromosome 14:NC_053167.1/CM029068.1; chromosome 15:NC_053168.1/CM029069.1; chromosome 16:NC_053169.1/CM029070.1; chromosome 17:NC_053170.1/CM029071.1; chromosome 18:NC_053171.1/CM029072.1; mitochondrion MT:NC_004418.1/,GCA_016835505.1,MT:NC_004418.1/,9856,3673.88,39.3268,42243,0.016627,40.0313,13,220958.6817,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/835/505/GCA_016835505.1_ASM1683550v1
