TaxID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Groups,Strain,BioSample,BioProject,Assembly,Level,Size.Mb.,GC.,Replicons,WGS,Scaffolds,CDS,Release.Date,GenBank.FTP,RefSeq.FTP,Genes,Host,Modify.Date,other.RNA,Pseudogene,rRNA,tRNA
6579,Eukaryota,Metazoa,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten,Pecten maximus,Other Animals,,SAMEA994736,PRJEB35330,GCA_902652985.1, Chromosome,918.306,36.6634,chromosome 1:NC_047015.1/LR736838.1; chromosome 2:NC_047016.1/LR736839.1; chromosome 3:NC_047017.1/LR736840.1; chromosome 4:NC_047018.1/LR736841.1; chromosome 5:NC_047019.1/LR736842.1; chromosome 6:NC_047020.1/LR736843.1; chromosome 7:NC_047021.1/LR736844.1; chromosome 8:NC_047022.1/LR736845.1; chromosome 9:NC_047023.1/LR736846.1; chromosome 10:NC_047024.1/LR736847.1; chromosome 11:NC_047025.1/LR736848.1; chromosome 12:NC_047026.1/LR736849.1; chromosome 13:NC_047027.1/LR736850.1; chromosome 14:NC_047028.1/LR736851.1; chromosome 15:NC_047029.1/LR736852.1; chromosome 16:NC_047030.1/LR736853.1; chromosome 17:NC_047031.1/LR736854.1; chromosome 18:NC_047032.1/LR736855.1; chromosome 19:NC_047033.1/LR736856.1,CACRWE01,3983,39918,2019-11-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/652/985/GCA_902652985.1_xPecMax1.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/652/985/GCF_902652985.1_xPecMax1.1,30903,,2019-12-02T00:00:00Z,6630,302,263,838
300306,Eukaryota,Metazoa,Chordata,Actinopteri,Atheriniformes,Phallostethidae,Neostethus,Neostethus bicornis,Fishes,,SAMEA104240207,PRJEB35383,GCA_902685375.1, Chromosome,778.441,40.6748,chromosome 1:LR738542.1; chromosome 2:LR738563.1; chromosome 3:LR738543.1; chromosome 4:LR738547.1; chromosome 5:LR738557.1; chromosome 6:LR738544.1; chromosome 7:LR738550.1; chromosome 8:LR738556.1; chromosome 9:LR738545.1; chromosome 10:LR738561.1; chromosome 11:LR738551.1; chromosome 12:LR738564.1; chromosome 13:LR738546.1; chromosome 14:LR738555.1; chromosome 15:LR738548.1; chromosome 16:LR738541.1; chromosome 17:LR738554.1; chromosome 18:LR738558.1; chromosome 19:LR738559.1; chromosome 20:LR738553.1; chromosome 21:LR738549.1; chromosome 22:LR738552.1; chromosome 23:LR738562.1; chromosome 24:LR738560.1,CACRXE01,107,0,2019-11-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/685/375/GCA_902685375.1_fNeoBic2.1,,0,,2019-11-20T00:00:00Z,0,0,0,0
30640,Eukaryota,Metazoa,Chordata,Mammalia,Rodentia,Sciuridae,Neosciurus,Neosciurus carolinensis,Mammals,,SAMEA994726,PRJEB35386,GCA_902686445.2, Chromosome,2815.4,40.071,chromosome 1:NC_062213.1/LR738590.1; chromosome 2:NC_062214.1/LR738591.1; chromosome 3:NC_062215.1/LR738592.1; chromosome 4:NC_062216.1/LR738593.1; chromosome 5:NC_062217.1/LR738594.1; chromosome 6:NC_062218.1/LR738595.1; chromosome 7:NC_062219.1/LR738596.1; chromosome 8:NC_062220.1/LR738597.1; chromosome 9:NC_062221.1/LR738598.1; chromosome 10:NC_062222.1/LR738599.1; chromosome 11:NC_062223.1/LR738600.1; chromosome 12:NC_062224.1/LR738602.1; chromosome 13:NC_062225.1/LR738603.1; chromosome 14:NC_062226.1/LR738604.1; chromosome 15:NC_062227.1/LR738605.1; chromosome 16:NC_062228.1/LR738606.1; chromosome 17:NC_062229.1/LR738607.1; chromosome 18:NC_062230.1/LR738608.1; chromosome 19:NC_062231.1/LR738609.1; chromosome X:NC_062232.1/LR738601.1; chromosome Y:NC_062233.1/LR738610.1; mitochondrion MT:LR822069.1,CACRXI02,752,52005,2019-11-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/686/445/GCA_902686445.2_mSciCar1.2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/445/GCF_902686445.1_mSciCar1.2,37331,,2020-07-10T00:00:00Z,6869,1685,10,2733
106567,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus sieversii,Land Plants,YPGW,SAMN19613259,PRJNA736221,GCA_020795835.1, Chromosome,683.351,38.0233,chromosome 1:CM036861.1; chromosome 2:CM036862.1; chromosome 3:CM036863.1; chromosome 4:CM036864.1; chromosome 5:CM036865.1; chromosome 6:CM036866.1; chromosome 7:CM036867.1; chromosome 8:CM036868.1; chromosome 9:CM036869.1; chromosome 10:CM036870.1; chromosome 11:CM036871.1; chromosome 12:CM036872.1; chromosome 13:CM036873.1; chromosome 14:CM036874.1; chromosome 15:CM036875.1; chromosome 16:CM036876.1; chromosome 17:CM036877.1,JAHTLV01,33,0,2021-11-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/795/835/GCA_020795835.1_ASM2079583v1,,0,,2021-11-08T00:00:00Z,0,0,0,0
141003,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Gillenia,Gillenia trifoliata,Land Plants,NNPM170011,SAMN16480607,PRJNA669900,GCA_018257905.1, Chromosome,296.281,38.2846,chromosome 1:CM031080.1; chromosome 2:CM031081.1; chromosome 3:CM031082.1; chromosome 4:CM031083.1; chromosome 5:CM031084.1; chromosome 6:CM031085.1; chromosome 7:CM031086.1; chromosome 8:CM031087.1; chromosome 9:CM031088.1,JAEHOF01,1262,0,2021-05-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/257/905/GCA_018257905.1_V1,,0,,2021-05-04T00:00:00Z,0,0,0,0
2593467,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus cyaneus samueli,Birds,,SAMN12217597,PRJNA553115,GCA_009741485.1, Chromosome,1078.89,41.8636,chromosome 1:CM019214.1; chromosome 1A:CM019237.1; chromosome 2:CM019215.1; chromosome 3:CM019216.1; chromosome 4:CM019217.1; chromosome 4A:CM019238.1; chromosome 5:CM019218.1; chromosome 6:CM019219.1; chromosome 7:CM019220.1; chromosome 8:CM019221.1; chromosome 9:CM019222.1; chromosome 10:CM019223.1; chromosome 11:CM019224.1; chromosome 12:CM019225.1; chromosome 13:CM019226.1; chromosome 14:CM019227.1; chromosome 15:CM019228.1; chromosome 17:CM019229.1; chromosome 18:CM019230.1; chromosome 20:CM019231.1; chromosome 21:CM019232.1; chromosome 23:CM019233.1; chromosome 27:CM019234.1; chromosome 28:CM019235.1; chromosome Z:CM019236.1; mitochondrion MT:CM019239.1,VKON01,4330,0,2019-12-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/741/485/GCA_009741485.1_mCya_1.0,,0,,2019-12-12T00:00:00Z,0,0,0,0
2605667,Eukaryota,Metazoa,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina immaculata,Other Animals,DP-2019,SAMN12612888,PRJNA561271,GCA_009760885.1, Chromosome,1653.15,38.9093,linkage group LG1:CM019691.1; linkage group LG2:CM019702.1; linkage group LG3:CM019713.1; linkage group LG4:CM019716.1; linkage group LG5:CM019717.1; linkage group LG6:CM019718.1; linkage group LG7:CM019719.1; linkage group LG8:CM019720.1; linkage group LG9:CM019721.1; linkage group LG10:CM019692.1; linkage group LG11:CM019693.1; linkage group LG12:CM019694.1; linkage group LG13:CM019695.1; linkage group LG14:CM019696.1; linkage group LG15:CM019697.1; linkage group LG16:CM019698.1; linkage group LG17:CM019699.1; linkage group LG18:CM019700.1; linkage group LG19:CM019701.1; linkage group LG20:CM019703.1; linkage group LG21:CM019704.1; linkage group LG22:CM019705.1; linkage group LG23:CM019706.1; linkage group LG24:CM019707.1; linkage group LG25:CM019708.1; linkage group LG26:CM019709.1; linkage group LG27:CM019710.1; linkage group LG28:CM019711.1; linkage group LG29:CM019712.1; linkage group LG30:CM019714.1; linkage group LG31:CM019715.1,WNKJ01,563,0,2019-12-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/760/885/GCA_009760885.1_ASM976088v1,,0,,2019-12-27T00:00:00Z,0,0,0,0
1203425,Eukaryota,Metazoa,Chordata,Actinopteri,Labriformes,Labridae,Notolabrus,Notolabrus celidotus,Fishes,fNotCel1,SAMN12623201,PRJNA634114,GCA_009762535.1, Chromosome,846.744,41.0106,chromosome 1:NC_048272.1/CM019771.1; chromosome 2:NC_048273.1/CM019772.1; chromosome 3:NC_048274.1/CM019773.1; chromosome 4:NC_048275.1/CM019774.1; chromosome 5:NC_048276.1/CM019775.1; chromosome 6:NC_048277.1/CM019776.1; chromosome 7:NC_048278.1/CM019777.1; chromosome 8:NC_048279.1/CM019778.1; chromosome 9:NC_048280.1/CM019779.1; chromosome 10:NC_048281.1/CM019780.1; chromosome 11:NC_048282.1/CM019781.1; chromosome 12:NC_048283.1/CM019782.1; chromosome 13:NC_048284.1/CM019783.1; chromosome 14:NC_048285.1/CM019784.1; chromosome 15:NC_048286.1/CM019785.1; chromosome 16:NC_048287.1/CM019786.1; chromosome 17:NC_048288.1/CM019787.1; chromosome 18:NC_048289.1/CM019788.1; chromosome 19:NC_048290.1/CM019789.1; chromosome 20:NC_048291.1/CM019790.1; chromosome 21:NC_048292.1/CM019791.1; chromosome 22:NC_048293.1/CM019792.1; chromosome 23:NC_048294.1/CM019793.1; chromosome 24:NC_048295.1/CM019794.1; mitochondrion MT:CM019797.1,WOTL01,467,39434,2019-12-17T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/762/535/GCA_009762535.1_fNotCel1.pri,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/535/GCF_009762535.1_fNotCel1.pri,28408,,2019-12-17T00:00:00Z,5843,147,278,1498
483260,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Pseudococcidae,Phenacoccus,Phenacoccus solenopsis,Insects,jinhua,SAMN12012132,PRJNA380754,GCA_009761765.1, Chromosome,292.538,33.5903,chromosome 1:CM019752.1; chromosome 2:CM019753.1; chromosome 3:CM019754.1; chromosome 4:CM019755.1; chromosome 5:CM019756.1,VFXL01,588,0,2019-12-17T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/761/765/GCA_009761765.1_ASM976176v1,,0,tomato,2019-12-18T00:00:00Z,0,0,0,0
135433,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Parulidae,Geothlypis,Geothlypis trichas,Birds,bGeoTri1,SAMN12631222,PRJNA589703,GCA_009764595.1, Chromosome,1078.13,42.0886,chromosome 1:CM019901.1; chromosome 2:CM019902.1; chromosome 3:CM019903.1; chromosome 4:CM019904.1; chromosome 5:CM019905.1; chromosome 6:CM019906.1; chromosome 7:CM019907.1; chromosome 8:CM019908.1; chromosome 9:CM019909.1; chromosome 10:CM019910.1; chromosome 11:CM019911.1; chromosome 12:CM019912.1; chromosome 13:CM019913.1; chromosome 14:CM019914.1; chromosome 15:CM019915.1; chromosome 16:CM019916.1; chromosome 17:CM019917.1; chromosome 18:CM019918.1; chromosome 19:CM019919.1; chromosome 20:CM019920.1; chromosome 21:CM019921.1; chromosome 22:CM019922.1; chromosome 23:CM019923.1; chromosome 24:CM019924.1; chromosome 25:CM019925.1; chromosome 26:CM019926.1; chromosome 27:CM019927.1; chromosome 28:CM019928.1; chromosome 29:CM019929.1; chromosome 30:CM019930.1; chromosome 31:CM019931.1; chromosome 32:CM019932.1; chromosome W:CM019934.1; chromosome Z:CM019933.1,WSPJ01,278,0,2019-12-18T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/764/595/GCA_009764595.1_bGeoTri1.pri,,0,,2019-12-19T00:00:00Z,0,0,0,0
8103,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus,Fishes,fCycLum1,SAMN12629502,PRJNA625538,GCA_009769545.1, Chromosome,572.886,42.9507,chromosome 1:NC_046966.1/CM020114.1; chromosome 2:NC_046967.1/CM020115.1; chromosome 3:NC_046968.1/CM020116.1; chromosome 4:NC_046969.1/CM020117.1; chromosome 5:NC_046970.1/CM020118.1; chromosome 6:NC_046971.1/CM020119.1; chromosome 7:NC_046972.1/CM020120.1; chromosome 8:NC_046973.1/CM020121.1; chromosome 9:NC_046974.1/CM020122.1; chromosome 10:NC_046975.1/CM020123.1; chromosome 11:NC_046976.1/CM020124.1; chromosome 12:NC_046977.1/CM020125.1; chromosome 13:NC_046978.1/CM020126.1; chromosome 14:NC_046979.1/CM020127.1; chromosome 15:NC_046980.1/CM020128.1; chromosome 16:NC_046981.1/CM020129.1; chromosome 17:NC_046982.1/CM020130.1; chromosome 18:NC_046983.1/CM020131.1; chromosome 19:NC_046984.1/CM020132.1; chromosome 20:NC_046985.1/CM020133.1; chromosome 21:NC_046986.1/CM020134.1; chromosome 22:NC_046987.1/CM020135.1; chromosome 23:NC_046988.1/CM020136.1; chromosome 24:NC_046989.1/CM020137.1; chromosome 25:NC_046990.1/CM020138.1; mitochondrion MT:CM020140.1,WNNC01,48,38625,2019-12-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/769/545/GCA_009769545.1_fCycLum1.pri,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/545/GCF_009769545.1_fCycLum1.pri,26630,,2019-12-19T00:00:00Z,2465,146,522,3172
153643,Eukaryota,Metazoa,Chordata,Aves,Bucerotiformes,Bucorvidae,Bucorvus,Bucorvus abyssinicus,Birds,bBucAby1,SAMN12614799,PRJNA561887,GCA_009769605.1, Chromosome,1132.6,43.3436,chromosome 1:CM020024.1; chromosome 2:CM020025.1; chromosome 3:CM020026.1; chromosome 4:CM020027.1; chromosome 5:CM020028.1; chromosome 6:CM020029.1; chromosome 7:CM020030.1; chromosome 8:CM020031.1; chromosome 9:CM020032.1; chromosome 10:CM020033.1; chromosome 11:CM020034.1; chromosome 12:CM020035.1; chromosome 13:CM020036.1; chromosome 14:CM020037.1; chromosome 15:CM020038.1; chromosome 16:CM020039.1; chromosome 17:CM020040.1; chromosome 18:CM020041.1; chromosome 19:CM020042.1; chromosome 20:CM020043.1; chromosome 21:CM020044.1; chromosome 22:CM020045.1; chromosome 23:CM020046.1; chromosome 24:CM020047.1; chromosome 25:CM020048.1; chromosome 26:CM020049.1; chromosome 27:CM020050.1; chromosome 28:CM020051.1; chromosome 29:CM020052.1; chromosome 30:CM020053.1; chromosome 31:CM020054.1; chromosome 32:CM020055.1; chromosome 33:CM020056.1; chromosome 34:CM020057.1; chromosome 35:CM020058.1; chromosome 36:CM020059.1; chromosome 37:CM020060.1; chromosome 38:CM020061.1; chromosome 39:CM020062.1; chromosome W:CM020064.1; chromosome Z:CM020063.1,WNMG01,112,0,2019-12-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/769/605/GCA_009769605.1_bBucAby1.pri,,0,,2019-12-23T00:00:00Z,0,0,0,0
2691554,Eukaryota,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus sp. IW2-2015,Fishes,IW2-2015,SAMN06561764,PRJNA433373,GCA_002910315.2, Chromosome,2169.55,43.6053,linkage group LG1:NC_036838.1/CM009399.1; linkage group LG2:NC_036839.1/CM009410.1; linkage group LG3:NC_036840.1/CM009420.1; linkage group LG4p:NC_036841.1/CM009429.1; linkage group LG4q.1:29:NC_036842.1/CM009430.1; linkage group LG4q.2:NC_036843.1/CM009431.1; linkage group LG5:NC_036844.1/CM009432.1; linkage group LG6.1:NC_036845.1/CM009433.1; linkage group LG6.2:NC_036846.1/CM009434.1; linkage group LG7:NC_036847.1/CM009435.1; linkage group LG8:NC_036848.1/CM009436.1; linkage group LG9:NC_036849.1/CM009437.1; linkage group LG10:NC_036850.1/CM009400.1; linkage group LG11:NC_036851.1/CM009401.1; linkage group LG12:NC_036852.1/CM009402.1; linkage group LG13:NC_036853.1/CM009403.1; linkage group LG14:NC_036854.1/CM009404.1; linkage group LG15:NC_036855.1/CM009405.1; linkage group LG16:NC_036856.1/CM009406.1; linkage group LG17:NC_036857.1/CM009407.1; linkage group LG18:NC_036858.1/CM009408.1; linkage group LG19:NC_036859.1/CM009409.1; linkage group LG20:NC_036860.1/CM009411.1; linkage group LG21:NC_036861.1/CM009412.1; linkage group LG22:NC_036862.1/CM009413.1; linkage group LG23:NC_036863.1/CM009414.1; linkage group LG24:NC_036864.1/CM009415.1; linkage group LG25:NC_036865.1/CM009416.1; linkage group LG26:NC_036866.1/CM009417.1; linkage group LG27:NC_036867.1/CM009418.1; linkage group LG28:NC_036868.1/CM009419.1; linkage group LG30:NC_036869.1/CM009421.1; linkage group LG31:NC_036870.1/CM009422.1; linkage group LG32:NC_036871.1/CM009423.1; linkage group LG33:NC_036872.1/CM009424.1; linkage group LG34:NC_036873.1/CM009425.1; linkage group LG35:NC_036874.1/CM009426.1; linkage group LG36:NC_036875.1/CM009427.1; linkage group LG37:NC_036876.1/CM009428.1; mitochondrion MT:NC_000861.1/,PPUY01,16702,59939,2018-01-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/910/315/GCA_002910315.2_ASM291031v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/910/315/GCF_002910315.2_ASM291031v2,46799,,2019-12-23T00:00:00Z,7265,4336,7,616
91951,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Turdidae,Catharus,Catharus ustulatus,Birds,bCatUst1,SAMN12618602,PRJNA613294,GCA_009819885.2, Chromosome,1131.62,42.5641,chromosome 1:NC_046221.1/CM020336.1; chromosome 2:NC_046222.1/CM020337.1; chromosome 3:NC_046223.1/CM020338.1; chromosome 4:NC_046224.1/CM020339.1; chromosome 5:NC_046225.1/CM020340.1; chromosome 6:NC_046226.1/CM020341.1; chromosome 7:NC_046227.1/CM020342.1; chromosome 8:NC_046228.1/CM020343.1; chromosome 9:NC_046229.1/CM020344.1; chromosome 10:NC_046230.1/CM020345.1; chromosome 11:NC_046231.1/CM020346.1; chromosome 12:NC_046232.1/CM020347.1; chromosome 13:NC_046233.1/CM020348.1; chromosome 14:NC_046234.1/CM020349.1; chromosome 15:NC_046235.1/CM020350.1; chromosome 16:NC_046236.1/CM020351.1; chromosome 17:NC_046237.1/CM020352.1; chromosome 18:NC_046238.1/CM020353.1; chromosome 20:NC_046240.1/CM020355.1; chromosome 21:NC_046241.1/CM020356.1; chromosome 22:NC_046242.1/CM020357.1; chromosome 23:NC_046243.1/CM020358.1; chromosome 24:NC_046244.1/CM020359.1; chromosome 25:NC_046245.1/CM020360.1; chromosome 26:NC_046246.1/CM020361.1; chromosome 27:NC_046247.1/CM020362.1; chromosome 28:NC_046248.1/CM020363.1; chromosome 29:NC_046249.1/CM020364.1; chromosome 30:NC_046250.1/CM020365.1; chromosome 31:NC_046251.1/CM020366.1; chromosome 32:NC_046252.1/CM020367.1; chromosome 33:NC_046253.1/CM020368.1; chromosome 34:NC_046254.1/CM020369.1; chromosome 35:NC_046255.1/CM020370.1; chromosome 36:NC_046256.1/CM020371.1; chromosome 37:NC_046257.1/CM020372.1; chromosome 38:NC_046258.1/CM020373.1; chromosome 39:NC_046259.1/CM020374.1; chromosome 40:NC_046260.1/CM020375.1; chromosome W:NC_046261.2/CM020377.2; chromosome Z:NC_046262.2/CM020376.2; mitochondrion MT:CM020378.1,WNMQ02,160,36071,2019-12-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/819/885/GCA_009819885.2_bCatUst1.pri.v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/885/GCF_009819885.2_bCatUst1.pri.v2,19631,,2020-12-22T00:00:00Z,4003,215,47,243
435163,Eukaryota,Metazoa,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus septentrionalis,Fishes,,SAMN12753623,PRJNA565600,GCA_009823395.1, Chromosome,474.31,45.6356,chromosome 1:CM020501.1; chromosome 2:CM020502.1; chromosome 3:CM020503.1; chromosome 4:CM020504.1; chromosome 5:CM020505.1; chromosome 6:CM020506.1; chromosome 7:CM020507.1; chromosome 8:CM020508.1; chromosome 9:CM020509.1; chromosome 10:CM020510.1; chromosome 11:CM020511.1; chromosome 12:CM020512.1; chromosome 13:CM020513.1; chromosome 14:CM020514.1; chromosome 15:CM020515.1; chromosome 16:CM020516.1; chromosome 17:CM020517.1; chromosome 18:CM020518.1; chromosome 19:CM020519.1; chromosome 20:CM020520.1,WFAA01,155,0,2019-12-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/823/395/GCA_009823395.1_ASM982339v1,,0,,2020-01-02T00:00:00Z,0,0,0,0
296741,Eukaryota,Metazoa,Chordata,Aves,Passeriformes,Pipridae,Chiroxiphia,Chiroxiphia lanceolata,Birds,bChiLan1,SAMN12620979,PRJNA603801,GCA_009829145.1, Chromosome,1089.63,41.9876,chromosome 1:NC_045637.1/CM020533.1; chromosome 2:NC_045638.1/CM020534.1; chromosome 3:NC_045639.1/CM020535.1; chromosome 4:NC_045640.1/CM020536.1; chromosome 5:NC_045641.1/CM020537.1; chromosome 6:NC_045642.1/CM020538.1; chromosome 7:NC_045643.1/CM020539.1; chromosome 8:NC_045644.1/CM020540.1; chromosome 9:NC_045645.1/CM020541.1; chromosome 10:NC_045646.1/CM020542.1; chromosome 11:NC_045647.1/CM020543.1; chromosome 12:NC_045648.1/CM020544.1; chromosome 13:NC_045649.1/CM020545.1; chromosome 14:NC_045650.1/CM020546.1; chromosome 15:NC_045651.1/CM020547.1; chromosome 16:NC_045652.1/CM020548.1; chromosome 17:NC_045653.1/CM020549.1; chromosome 18:NC_045654.1/CM020550.1; chromosome 19:NC_045655.1/CM020551.1; chromosome 20:NC_045656.1/CM020552.1; chromosome 21:NC_045657.1/CM020553.1; chromosome 22:NC_045658.1/CM020554.1; chromosome 23:NC_045659.1/CM020555.1; chromosome 24:NC_045660.1/CM020556.1; chromosome 25:NC_045661.1/CM020557.1; chromosome 26:NC_045662.1/CM020558.1; chromosome 27:NC_045663.1/CM020559.1; chromosome 28:NC_045664.1/CM020560.1; chromosome 29:NC_045665.1/CM020561.1; chromosome 30:NC_045666.1/CM020562.1; chromosome 31:NC_045667.1/CM020563.1; chromosome 32:NC_045668.1/CM020564.1; chromosome 33:NC_045669.1/CM020565.1; chromosome W:NC_045670.1/CM020567.1; chromosome Z:NC_045671.1/CM020566.1,WNMC01,93,39412,2020-01-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/829/145/GCA_009829145.1_bChiLan1.pri,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/829/145/GCF_009829145.1_bChiLan1.pri,20299,,2020-01-03T00:00:00Z,6915,110,39,265
1789172,Eukaryota,Metazoa,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumene,Diadumene lineata,Other Animals,,SAMEA7536572,PRJEB48678,GCA_918843875.1, Chromosome,313.006,35.2226,chromosome 1:OU974069.1; chromosome 2:OU974070.1; chromosome 3:OU974071.1; chromosome 4:OU974072.1; chromosome 5:OU974073.1; chromosome 6:OU974074.1; chromosome 7:OU974075.1; chromosome 8:OU974076.1; chromosome 9:OU974077.1; chromosome 10:OU974078.1; chromosome 11:OU974079.1; chromosome 12:OU974080.1; chromosome 13:OU974083.1; chromosome 14:OU974081.1; chromosome 15:OU974082.1; chromosome 16:OU974084.1; mitochondrion MT:OU974085.1,CAKKNV01,138,0,2021-11-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/918/843/875/GCA_918843875.1_jaDiaLine6.1,,0,,2021-11-16T00:00:00Z,0,0,0,0
1765738,Eukaryota,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Tomoceridae,Tomocerus,Tomocerus qinae,Insects,NJ,SAMN17007177,PRJNA682767,GCA_020055645.1, Chromosome,334.444,34.4138,chromosome 1:CM034546.1; chromosome 2:CM034547.1; chromosome 3:CM034548.1; chromosome 4:CM034549.1; chromosome 5:CM034550.1,JAECZT01,115,0,2021-09-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/055/645/GCA_020055645.1_ASM2005564v1,,0,,2021-09-21T00:00:00Z,0,0,0,0
3498,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus alba,Land Plants,,SAMN13663887,PRJNA597121,GCA_012066045.3, Chromosome,336.456,34.4027,chromosome 1:CP050224.2; chromosome 2:CP050225.2; chromosome 3:CP050226.2; chromosome 4:CP050227.2; chromosome 5:CP050228.2; chromosome 6:CP050229.2; chromosome 7:CP050230.2; chromosome 8:CP050231.2; chromosome 9:CP050232.2; chromosome 10:CP050233.2; chromosome 11:CP050234.2; chromosome 12:CP050235.2; chromosome 13:CP050236.2; chromosome 14:CP050237.2,JABXEQ01,249,0,2020-04-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/066/045/GCA_012066045.3_ASM1206604v3,,0,,2020-10-29T00:00:00Z,0,0,0,0
72248,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias,Colias croceus,Insects,,SAMEA7523360,PRJNA792511,GCA_905220415.1, Chromosome,324.897,33.5957,chromosome 1:NC_059537.1/HG991959.1; chromosome 2:NC_059538.1/HG991960.1; chromosome 3:NC_059539.1/HG991961.1; chromosome 4:NC_059540.1/HG991962.1; chromosome 5:NC_059541.1/HG991963.1; chromosome 6:NC_059542.1/HG991964.1; chromosome 7:NC_059543.1/HG991965.1; chromosome 8:NC_059544.1/HG991966.1; chromosome 9:NC_059545.1/HG991967.1; chromosome 10:NC_059546.1/HG991968.1; chromosome 11:NC_059547.1/HG991969.1; chromosome 12:NC_059548.1/HG991970.1; chromosome 13:NC_059549.1/HG991971.1; chromosome 14:NC_059550.1/HG991972.1; chromosome 15:NC_059551.1/HG991973.1; chromosome 16:NC_059552.1/HG991974.1; chromosome 17:NC_059553.1/HG991975.1; chromosome 18:NC_059554.1/HG991976.1; chromosome 19:NC_059555.1/HG991977.1; chromosome 20:NC_059556.1/HG991978.1; chromosome 21:NC_059557.1/HG991979.1; chromosome 22:NC_059558.1/HG991980.1; chromosome 23:NC_059559.1/HG991981.1; chromosome 24:NC_059560.1/HG991982.1; chromosome 25:NC_059561.1/HG991983.1; chromosome 26:NC_059562.1/HG991984.1; chromosome 27:NC_059563.1/HG991985.1; chromosome 28:NC_059564.1/HG991986.1; chromosome 29:NC_059565.1/HG991987.1; chromosome 30:NC_059566.1/HG991988.1; chromosome W:NC_059567.1/HG991989.1; chromosome Z:NC_059568.1/HG991958.1; mitochondrion MT:HG991990.1,,32,20988,2021-02-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/220/415/GCA_905220415.1_ilColCroc2.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/220/415/GCF_905220415.1_ilColCroc2.1,15772,,2021-12-29T00:00:00Z,1917,112,165,509
